No,Trading Date,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
23,2020-01-08,ALDO,Alkindo Naratama Tbk.,--U3---2,400,0,08 Jan 2020,0,400,400,400,0,400,160000,1,293.2,400,25700,380,200,1100000000,1100000000,1100000000,0,0,0,0,0
24,2020-01-08,ALKA,Alakasa Industrindo Tbk,--U3---2,410,0,08 Jan 2020,0,0,0,410,0,0,0,0,69.0,406,2300,380,4000,507665055,507665055,507665055,0,0,0,0,0
25,2020-01-08,ALMI,Alumindo Light Metal Industry Tbk.,--U3---2,348,0,08 Jan 2020,0,350,312,318,-30,455300,145594400,21,48.9,330,100,320,100,616000000,616000000,616000000,0,0,0,0,0
26,2020-01-08,ALTO,Tri Banyan Tirta Tbk.,--U5---1,400,0,08 Jan 2020,0,400,392,400,0,2551700,1008616000,61,199.8,400,38000,398,1000,2191870558,2191870558,2191870558,0,0,0,0,0
27,2020-01-08,AMAG,Asuransi Multi Artha Guna Tbk.,--U8---2,296,0,08 Jan 2020,0,0,0,296,0,0,0,0,281.9,296,7100,282,200,5001552516,5001552516,5001552516,0,0,0,0,0
28,2020-01-08,AMFG,Asahimas Flat Glass Tbk.,--U3---1,3860,0,08 Jan 2020,0,3690,3610,3620,-240,9800,35567000,15,147.8,3620,4500,3610,200,434000000,434000000,434000000,1400,0,0,0,0
29,2020-01-08,AMIN,Ateliers Mecaniques D Indonesie Tbk.,--U4---2,310,0,08 Jan 2020,0,322,310,322,12,12200,3900000,10,251.6,322,125200,320,30000,1080000000,1080000000,1080000000,0,0,0,0,0
30,2020-01-08,AMRT,Sumber Alfaria Trijaya Tbk.,--U9---1,840,0,08 Jan 2020,0,855,840,855,15,568500,482759500,21,2181.7,855,303900,850,100,41524501700,41524501700,41524501700,0,0,0,0,0
31,2020-01-08,ANDI,Andira Agro Tbk.,--U1---2,50,0,08 Jan 2020,0,50,50,50,0,321400,16070000,53,125.0,50,29396300,0,0,9350000000,9350000000,9350000000,0,0,800000,36000000,1
32,2020-01-08,ANJT,Austindo Nusantara Jaya Tbk.,--U1---1,945,0,08 Jan 2020,0,910,910,910,-35,100,91000,1,75.8,910,86900,840,200,3354175000,3354175000,3354175000,0,0,0,0,0
33,2020-01-08,ANTM,Aneka Tambang Tbk.,--S2XXO1,875,895,08 Jan 2020,900,920,890,905,30,217122000,196411622500,14193,596.7,910,6696100,905,522100,24030764725,24030764725,24030764725,3511700,11028100,6724355,5872707275,20
34,2020-01-08,APEX,Apexindo Pratama Duta Tbk.,--U2---2,332,0,08 Jan 2020,0,390,332,340,8,9400,3558000,17,21.8,370,900,340,6300,2659850000,2659850000,2659850000,0,0,0,0,0
35,2020-01-08,APIC,Pacific Strategic Financial Tbk.,--U8---2,700,0,08 Jan 2020,0,700,690,695,-5,21228200,14693742000,1197,739.2,695,427000,690,240100,11766313488,11766313488,11766313488,342700,0,177600000,121620000000,5
36,2020-01-08,APII,Arita Prima Indonesia Tbk.,--U9---2,171,0,08 Jan 2020,0,172,170,171,0,1300,222300,7,77.7,172,1000,171,100,1075760000,1075760000,1075760000,0,0,0,0,0
37,2020-01-08,APLI,Asiaplast Industries Tbk.,--U3---1,142,0,08 Jan 2020,0,142,139,139,-3,7300,1023000,9,115.8,140,150700,137,1900,1362671400,1362671400,1362671400,0,0,0,0,0
38,2020-01-08,APLN,Agung Podomoro Land Tbk.,--M6K--1,175,0,08 Jan 2020,0,176,173,173,-2,14288900,2485547200,840,47.4,174,306200,173,325200,19364561700,19364561700,19364561700,4627500,0,350000,77000000,1
39,2020-01-08,APOL,Arpeni Pratama Ocean Line Tbk.,--U7---1,50,0,08 Jan 2020,0,0,0,50,0,0,0,0,16.0,0,0,0,0,16452282461,16452282461,16452282461,0,0,0,0,0
40,2020-01-08,ARGO,Argo Pantes Tbk,--U4---2,825,0,08 Jan 2020,0,0,0,825,0,0,0,0,20.7,0,0,0,0,335557450,335557450,335557450,0,0,0,0,0
41,2020-01-08,ARII,Atlas Resources Tbk.,--U2---2,715,0,08 Jan 2020,0,0,0,715,0,0,0,0,47.7,715,20200,600,100,3000000000,3000000000,3000000000,0,0,0,0,0
42,2020-01-08,ARKA,Arkha Jayanti Persada Tbk.,--U4---2,2120,0,08 Jan 2020,0,2120,2100,2120,0,1481900,3128814000,1027,898.3,2120,1200,2000,500,2000000000,500000000,2000000000,0,0,0,0,0
43,2020-01-08,ARMY,Armidian Karyatama Tbk.,--U6---2,50,0,08 Jan 2020,0,0,0,50,0,0,0,0,16.7,0,0,0,0,9006250000,9006250000,9006250000,0,0,0,0,0
44,2020-01-08,ARNA,Arwana Citramulia Tbk.,--U3---1,446,0,08 Jan 2020,0,442,434,436,-10,177400,77743200,33,2963.4,436,99200,434,2000,7341430976,7341430976,7341430976,34100,55000,100000,37600000,1
45,2020-01-08,ARTA,Arthavest Tbk,--U9---2,422,0,08 Jan 2020,0,0,0,422,0,0,0,0,244.8,420,600,324,700,446674175,446674175,446674175,0,0,0,0,0
46,2020-01-08,ARTI,Ratu Prabu Energi Tbk,--U2---1,50,0,08 Jan 2020,0,50,50,50,0,600,30000,5,12.3,50,154532300,0,0,7840000000,7840000000,7840000000,0,0,0,0,0
47,2020-01-08,ARTO,Bank Artos Indonesia Tbk.,--U8---2,2850,0,08 Jan 2020,0,3040,2850,2850,0,8800,25513000,22,2159.1,2980,100,2860,3500,1194187500,1194187500,1194187500,0,5000,0,0,0
48,2020-01-08,ASBI,Asuransi Bintang Tbk.,--U8---2,304,0,08 Jan 2020,0,0,0,304,0,0,0,0,230.8,304,29100,292,100,348386472,348386472,348386472,0,0,0,0,0
49,2020-01-08,ASDM,Asuransi Dayin Mitra Tbk.,--U8---1,1015,0,08 Jan 2020,0,1015,1015,1015,0,300,304500,1,299.8,1055,400,1020,1000,192000000,192000000,192000000,0,0,0,0,0
50,2020-01-08,ASGR,Astra Graphia Tbk.,--U9---1,965,0,08 Jan 2020,0,960,935,945,-20,324300,304292500,46,195.9,945,10000,940,20800,1348780500,1348780500,1348780500,1000,1000,0,0,0
51,2020-01-08,ASII,Astra International Tbk.,--S4BXO1,6775,6700,08 Jan 2020,6700,6825,6700,6775,0,15150400,102543017500,2993,4844.9,6800,413900,6775,71800,40483553140,40483553140,40483553140,7171500,12022600,465683,3207474400,7
52,2020-01-08,ASJT,Asuransi Jasa Tania Tbk.,--U8---2,130,0,08 Jan 2020,0,158,125,130,0,369700,49306900,114,86.7,130,300,129,20500,600000000,600000000,600000000,0,0,0,0,0
53,2020-01-08,ASMI,Asuransi Kresna Mitra Tbk.,--U8---1,1235,0,08 Jan 2020,0,1240,1230,1240,5,71400,88426500,27,2296.3,1245,9500,1240,2500,8958380460,8958380460,8958380460,1300,0,27085900,31551099100,185
54,2020-01-08,ASRI,Alam Sutera Realty Tbk.,--S6K--1,236,0,08 Jan 2020,0,236,230,232,-4,2501900,581224600,457,221.0,234,920500,232,607500,19649411888,19649411888,19649411888,284000,444400,3250154,650035959,3
55,2020-01-08,ASRM,Asuransi Ramayana Tbk.,--U8---2,2010,0,08 Jan 2020,0,0,0,2010,0,0,0,0,784.3,2010,500,1825,400,234064634,234064634,234064634,0,0,0,0,0
56,2020-01-08,ASSA,Adi Sarana Armada Tbk.,--S7---1,690,0,08 Jan 2020,0,685,665,685,-5,7955700,5384474500,370,175.6,685,202400,680,198000,3397500000,3397500000,3397500000,101400,247200,0,0,0
57,2020-01-08,ATIC,Anabatic Technologies Tbk.,--U9---1,615,0,08 Jan 2020,0,745,590,735,120,300,207000,3,105.0,720,100,625,100,2315361355,2315361355,2315361355,0,0,0,0,0
58,2020-01-08,AUTO,Astra Otoparts Tbk.,--M4---1,1255,0,08 Jan 2020,0,1255,1225,1240,-15,973800,1208568500,364,1121.5,1245,3700,1240,21300,4819733000,4819733000,4819733000,0,15800,0,0,0
59,2020-01-08,BABP,Bank MNC Internasional Tbk.,--U8---2,50,0,08 Jan 2020,0,50,50,50,0,38800,1940000,8,57.4,50,100979100,0,0,25099044726,25099044726,27055943212,0,0,0,0,0
60,2020-01-08,BACA,Bank Capital Indonesia Tbk.,--U8---2,308,0,08 Jan 2020,0,310,308,308,0,7156900,2208205400,1340,227.1,310,103900,308,21900,6999771107,6999771107,6999771107,6500,0,35000000,10842000000,3
61,2020-01-08,BAJA,Saranacentral Bajatama Tbk.,--U3---2,62,0,08 Jan 2020,0,63,60,60,-2,211600,12889500,36,24.0,62,2000,60,101300,1800000000,1800000000,1800000000,0,0,0,0,0
62,2020-01-08,BALI,Bali Towerindo Sentra Tbk.,--U7---2,935,0,08 Jan 2020,0,900,900,900,-35,1200,1080000,3,1125.0,900,1500,890,1100,3934592500,3934592500,3934592500,0,0,0,0,0
63,2020-01-08,BAPA,Bekasi Asri Pemula Tbk.,--U6---1,71,0,08 Jan 2020,0,71,70,71,0,33014500,2311017100,22,47.3,71,45000,70,9700,661784520,661784520,661784520,0,0,33000000,2145000000,1
64,2020-01-08,BAPI,Bhakti Agung Propertindo Tbk.,--U6---2,50,0,08 Jan 2020,0,50,50,50,0,81300,4065000,19,33.3,50,65611300,0,0,5591740000,1677522000,5591740000,0,0,723800,18095000,2
65,2020-01-08,BATA,Sepatu Bata Tbk.,--U4---1,635,0,08 Jan 2020,0,660,630,655,20,50400,31760000,5,8495.5,645,2500,610,1000,1300000000,1300000000,1300000000,0,300,0,0,0
66,2020-01-08,BAYU,Bayu Buana Tbk,--U9---2,1185,0,08 Jan 2020,0,1180,905,1000,-185,488600,495417500,248,123.3,1000,51800,965,300,353220780,353220780,353220780,0,39100,0,0,0
67,2020-01-08,BBCA,Bank Central Asia Tbk.,--S8B3O1,33700,33350,08 Jan 2020,33375,33725,33350,33400,-300,10738500,360614215000,5318,19085.7,33500,1800,33400,1054100,24408459900,24408459900,24408459900,9179200,3535700,2333572,78607581208,43
68,2020-01-08,BBHI,Bank Harda Internasional Tbk.,--U8---2,121,0,08 Jan 2020,0,124,121,121,0,7300,883600,6,96.8,121,93300,117,2000,4142587477,4142587477,4142587477,0,0,0,0,0
69,2020-01-08,BBKP,Bank Bukopin Tbk.,--S8---1,234,0,08 Jan 2020,0,270,234,260,26,45981900,11729692600,2891,77.1,260,115000,258,132400,11535389661,11535389661,11535389661,2040000,357000,10464793,2850107936,4
70,2020-01-08,BBLD,Buana Finance Tbk.,--U8---2,420,0,08 Jan 2020,0,0,0,420,0,0,0,0,166.9,446,400,382,2000,1645796054,1645796054,1645796054,0,0,0,0,0
71,2020-01-08,BBMD,Bank Mestika Dharma Tbk.,--U8---1,2400,0,08 Jan 2020,0,0,0,2400,0,0,0,0,173.9,2380,1000,1870,200,4049189100,4049189100,4049189100,0,0,1250000,2500000000,4
72,2020-01-08,BBNI,Bank Negara Indonesia (Persero) Tbk.,--S8B3O1,7550,7500,08 Jan 2020,7500,7525,7400,7425,-125,20463400,152575120000,5191,35.7,7450,54800,7425,1342800,18462169893,18462169893,18462169893,2947600,6095900,655500,4901168500,3
73,2020-01-08,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,--S8B3O1,4400,4380,08 Jan 2020,4370,4400,4340,4380,-20,171751200,753423105000,5197,5005.7,4390,1789300,4380,8060000,122112351900,122112351900,122112351900,56649600,141904700,9221304,40516393960,11
74,2020-01-08,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,--U7---1,50,0,08 Jan 2020,0,0,0,50,0,0,0,0,21.7,50,1274500,0,0,5367076248,5367076248,5367076248,0,0,0,0,0
75,2020-01-08,BBTN,Bank Tabungan Negara (Persero) Tbk.,--S8LKO1,2120,2100,08 Jan 2020,2100,2120,2070,2070,-50,12727400,26566477000,2768,270.0,2080,782200,2070,1237200,10484100000,10484100000,10484100000,4341800,5310700,442900,937342100,2
76,2020-01-08,BBYB,Bank Yudha Bhakti Tbk.,--U8---1,276,0,08 Jan 2020,0,276,276,276,0,200,55200,1,281.0,274,50000,272,100,6100164280,6100164280,6100164280,0,0,7246500,2000034000,1
77,2020-01-08,BCAP,MNC Kapital Indonesia Tbk.,--M8---1,140,0,08 Jan 2020,0,140,135,139,-1,105100,14487300,20,394.2,139,35800,136,24500,38906368927,38906368927,38906368927,26100,10100,508720700,75000000000,2
78,2020-01-08,BCIC,Bank JTrust Indonesia Tbk.,--U8--O2,450,0,08 Jan 2020,0,0,0,450,0,0,0,0,33.7,0,0,560,3400,9912003256,9912003256,9912003256,0,0,0,0,0
79,2020-01-08,BCIP,Bumi Citra Permai Tbk.,--U6---2,60,0,08 Jan 2020,0,60,50,57,-3,968500,55584700,134,51.8,58,94100,57,13400,1429915525,1429915525,1429915525,0,0,0,0,0
80,2020-01-08,BDMN,Bank Danamon Indonesia Tbk.,--U8K--1,3870,0,08 Jan 2020,0,3860,3810,3810,-60,1340100,5128901000,956,2.2,3820,5800,3810,8600,9675817341,9675817341,9675817341,495100,25400,140000,535780000,1
81,2020-01-08,BEEF,Estika Tata Tiara Tbk.,--S1---2,386,0,08 Jan 2020,0,388,376,380,-6,2793800,1061714800,214,111.8,382,105800,380,3166300,1884312565,1884299065,1884312565,33900,400,0,0,0
82,2020-01-08,BEKS,Bank Pembangunan Daerah Banten Tbk.,--U8---2,50,0,08 Jan 2020,0,50,50,50,0,2000,100000,3,217.3,50,377584900,0,0,63468336053,63468336053,63468336053,0,0,0,0,0
83,2020-01-08,BELL,Trisula Textile Industries Tbk.,--U4---2,525,0,08 Jan 2020,0,535,530,535,10,123000,65190500,38,356.7,535,21500,530,21600,1450000000,1450000000,1450000000,0,0,0,0,0
84,2020-01-08,BEST,Bekasi Fajar Industrial Estate Tbk.,--S6K--1,202,0,08 Jan 2020,0,208,195,204,2,39042600,7934948500,1875,120.0,206,1226600,204,47868600,9647311150,9647311150,9647311150,15406600,3214600,0,0,0
85,2020-01-08,BFIN,BFI Finance  Indonesia Tbk.,--S8---2,570,0,08 Jan 2020,0,570,560,565,-5,78200,44306500,32,2895.4,565,25000,560,37900,15967115620,15967115620,15967115620,2000,0,0,0,0
86,2020-01-08,BGTG,Bank Ganesha Tbk.,--U8---2,62,0,08 Jan 2020,0,63,60,62,0,737300,45217500,85,60.2,62,117000,61,62500,11063309400,11063309400,11063309400,0,0,0,0,0
87,2020-01-08,BHIT,MNC Investama Tbk.,--S9K--1,62,0,08 Jan 2020,0,63,61,62,0,6216100,383046500,221,181.3,62,113300,61,6546300,67767400934,67767400934,67767400934,0,122100,0,0,0
88,2020-01-08,BIKA,Binakarya Jaya Abadi Tbk.,--U6---2,192,0,08 Jan 2020,0,0,0,192,0,0,0,0,19.2,190,200,148,100,592280000,592280000,592280000,0,0,0,0,0
89,2020-01-08,BIMA,Primarindo Asia Infrastructure Tbk.,--U4---2,50,0,08 Jan 2020,0,50,50,50,0,100,5000,1,12.3,50,215600,0,0,608175716,608175716,608175716,0,0,0,0,0
90,2020-01-08,BINA,Bank Ina Perdana Tbk.,--U8---1,815,0,08 Jan 2020,0,840,815,815,0,5000,4112500,6,460.5,830,4500,815,35600,5597831250,5597831250,5597831250,0,0,0,0,0
91,2020-01-08,BIPI,Astrindo Nusantara Infrastruktur Tbk.,--U2---2,50,0,08 Jan 2020,0,50,50,50,0,4500,225000,5,35.7,50,41502300,0,0,44693066193,44693066193,44693066193,0,0,0,0,0
92,2020-01-08,BIPP,Bhuwanatala Indah Permai Tbk.,--U6---2,50,0,08 Jan 2020,0,0,0,50,0,0,0,0,20.9,50,8030900,0,0,5028669338,5028669338,5028669338,0,0,0,0,0
93,2020-01-08,BIRD,Blue Bird Tbk.,--S7---1,2650,0,08 Jan 2020,0,2650,2570,2580,-70,319500,829938000,145,39.7,2580,5500,2570,45700,2502100000,2502100000,2502100000,3200,56300,0,0,0
94,2020-01-08,BISI,BISI International Tbk.,--U1---1,1050,0,08 Jan 2020,0,1050,1030,1045,-5,20900,21695500,30,522.5,1050,700,1035,300,3000000000,3000000000,3000000000,2100,0,361265,616755270,2
95,2020-01-08,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk.,--U8K--1,1230,0,08 Jan 2020,0,1230,1185,1190,-40,8205100,9862521000,1957,198.3,1195,20200,1190,550400,9740399289,9599328254,9740399289,495200,73900,1348784,1363290960,3
96,2020-01-08,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,--S8K--1,680,0,08 Jan 2020,0,680,670,675,-5,3867500,2613143500,484,157.0,680,1582500,675,584300,14852553796,14852553796,14852553796,1453200,24100,0,0,0
97,2020-01-08,BKDP,Bukit Darmo Property Tbk,--U6---2,58,0,08 Jan 2020,0,63,58,58,0,20300,1179500,9,48.3,61,3000,58,31000,7513992252,7513992252,7513992252,0,0,0,0,0
98,2020-01-08,BKSL,Sentul City Tbk.,--S6K--1,83,0,08 Jan 2020,0,83,80,81,-2,90102500,7304139600,1036,5.6,82,5318700,81,2226400,55258666481,55258666481,55258666481,25110300,1042100,3000000,210000000,1
99,2020-01-08,BKSW,Bank QNB Indonesia Tbk.,--U8---2,152,0,08 Jan 2020,0,174,142,173,21,52200,8967000,17,397.0,172,2000,142,1200,20232319124,20232319124,20232319124,0,0,0,0,0
100,2020-01-08,BLTA,Berlian Laju Tanker Tbk,--U7---1,50,0,08 Jan 2020,0,0,0,50,0,0,0,0,0.7,50,142381100,0,0,25940187103,25940187103,25940187103,0,0,0,0,0
101,2020-01-08,BLTZ,Graha Layar Prima Tbk.,--U9---2,3000,0,08 Jan 2020,0,0,0,3000,0,0,0,0,200.0,3500,3100,2800,500,873937142,873937142,873937142,0,0,200,600000,2
102,2020-01-08,BLUE,Berkah Prima Perkasa Tbk.,--U9---2,510,0,08 Jan 2020,0,525,510,520,10,67000,34851500,97,400.0,520,300,515,2000,418000000,168000000,418000000,0,0,0,0,0
103,2020-01-08,BMAS,Bank Maspion Indonesia Tbk.,--U8---2,358,0,08 Jan 2020,0,0,0,358,0,0,0,0,111.9,348,10000,320,500,4399026922,4399026922,4399026922,0,0,0,0,0
104,2020-01-08,BMRI,Bank Mandiri (Persero) Tbk.,--S8B3O1,7600,7550,08 Jan 2020,7550,7550,7375,7500,-100,52540300,393947405000,3728,2259.9,7525,748600,7500,7377200,46199999998,46199999998,46199999998,31037500,12122200,2483730,18972144300,5
105,2020-01-08,BMSR,Bintang Mitra Semestaraya Tbk,--U9---1,106,0,08 Jan 2020,0,116,100,105,-1,291800,31538700,56,21.0,106,700,105,12500,1159200024,1159200024,1159200024,0,0,0,0,0
106,2020-01-08,BMTR,Global Mediacom Tbk.,--S9K--1,342,0,08 Jan 2020,0,348,332,338,-4,33901700,11402700800,2610,275.1,340,2512700,338,2657600,15334511286,15334511286,15334511286,287400,8892600,14620051,5000051428,5
107,2020-01-08,BNBA,Bank Bumi Arta Tbk.,--U8---1,316,0,08 Jan 2020,0,320,308,312,-4,445600,139657000,64,195.0,314,2800,310,42700,2286900000,2286900000,2286900000,0,102100,0,0,0
108,2020-01-08,BNBR,Bakrie & Brothers Tbk,--U9---2,50,0,08 Jan 2020,0,50,50,50,0,355400,17770000,4,0.2,50,47777700,0,0,20863053480,20863053480,20863053480,0,0,20178700,1801438200,4
109,2020-01-08,BNGA,Bank CIMB Niaga Tbk.,--M8K--1,950,0,08 Jan 2020,0,960,930,955,5,15143100,14379103500,419,7.1,955,166500,950,3344200,24880290775,24880290775,24880290775,92800,30900,171,128250,3
110,2020-01-08,BNII,Bank Maybank Indonesia Tbk.,--M8---1,210,0,08 Jan 2020,0,216,208,210,0,861400,181427400,104,2.5,212,92600,210,100,75357433911,75357433911,75357433911,0,130100,0,0,0
111,2020-01-08,BNLI,Bank Permata Tbk.,--M8K--1,1255,0,08 Jan 2020,0,1255,1250,1255,0,10006000,12527011000,577,13.7,1255,210200,1250,200800,27762311813,27762311813,27762311813,676800,2906300,80250,100713750,3
112,2020-01-08,BOGA,Bintang Oto Global Tbk.,--U9---2,1340,0,08 Jan 2020,0,1350,1340,1340,0,10958400,14709051500,1004,1301.0,1340,3000,1335,106200,3803526210,3803526210,3803526210,145400,682500,12800000,17727000000,2
113,2020-01-08,BOLA,Bali Bintang Sejahtera Tbk.,--U9---2,308,0,08 Jan 2020,0,306,292,304,-4,89700,27020400,49,173.7,300,100600,292,25300,6000000000,6000000000,6000000000,0,0,0,0,0
114,2020-01-08,BOLT,Garuda Metalindo Tbk.,--U4---2,850,0,08 Jan 2020,0,850,840,840,-10,105200,88780500,128,152.7,840,4700,830,14200,2343750000,2343750000,2343750000,0,0,0,0,0
115,2020-01-08,BORN,Borneo Lumbung Energi & Metal Tbk.,--U2---2,50,0,08 Jan 2020,0,0,0,50,0,0,0,0,4.3,0,0,0,0,17693000000,17693000000,17693000000,0,0,4556000,8982500,5
116,2020-01-08,BOSS,Borneo Olah Sarana Sukses Tbk.,--U2---2,194,0,08 Jan 2020,0,194,180,183,-11,1811000,335286500,389,45.8,183,1300,182,35700,1400000000,1400000000,1400000000,49300,0,0,0,0
117,2020-01-08,BPFI,Batavia Prosperindo Finance Tbk.,--U8---2,1310,0,08 Jan 2020,0,0,0,1310,0,0,0,0,1397.0,1305,400,1225,125600,1782663575,1782663575,1782663583,0,0,0,0,0
118,2020-01-08,BPII,Batavia Prosperindo Internasional Tbk.,--U8---2,10000,0,08 Jan 2020,0,0,0,10000,0,0,0,0,2000.0,0,0,0,0,562224662,562224662,562224662,0,0,0,0,0
119,2020-01-08,BPTR,Batavia Prosperindo Trans Tbk.,--M7---1,91,0,08 Jan 2020,0,93,90,93,2,7500,683400,5,93.0,93,140600,90,2100,1550000000,1550000000,1550000000,0,0,0,0,0
120,2020-01-08,BRAM,Indo Kordsa Tbk.,--U4---1,8700,0,08 Jan 2020,0,8700,8700,8700,0,500,4350000,1,338.6,9700,100,8725,100,450000000,450000000,450000000,0,0,0,0,0
121,2020-01-08,BRIS,Bank BRIsyariah Tbk.,--M8K--1,318,0,08 Jan 2020,0,318,312,312,-6,4058800,1272837000,785,61.2,312,143500,310,1024800,9618952363,9618952363,9618952363,121100,0,0,0,0
122,2020-01-08,BRMS,Bumi Resources Minerals Tbk.,--U2---2,52,0,08 Jan 2020,0,53,51,51,-1,24124300,1244383100,224,8.0,52,3972900,51,20356000,62322456902,62322456902,62322456902,2500200,0,0,0,0
