Trading Date,Open,High,Low,Close,Adj Close,Volume
2019-03-19 00:00:00+07:00,10425,10450,10300,10300,8894,1519700
2019-03-20 00:00:00+07:00,10400,10400,10300,10375,8958,2728000
2019-03-21 00:00:00+07:00,10450,10450,10275,10375,8958,1341800
2019-03-22 00:00:00+07:00,10450,10450,10300,10325,8915,1489800
2019-03-25 00:00:00+07:00,10300,10300,9250,9400,8116,23557600
2019-03-26 00:00:00+07:00,9500,9700,9475,9575,8268,8418700
2019-03-27 00:00:00+07:00,9550,9600,8950,9150,7901,19033200
2019-03-28 00:00:00+07:00,9175,9325,9050,9275,8008,9427300
2019-03-29 00:00:00+07:00,9350,9350,9250,9325,8052,6738300
2019-04-01 00:00:00+07:00,9400,9400,9250,9250,7987,4725200
2019-04-02 00:00:00+07:00,9275,9300,8950,9000,7771,10437700
2019-04-03 00:00:00+07:00,9000,9000,9000,9000,7771,0
2019-04-04 00:00:00+07:00,9000,9125,8975,9050,7814,9460500
2019-04-05 00:00:00+07:00,9075,9100,9000,9075,7836,4860900
2019-04-08 00:00:00+07:00,9075,9100,8950,9025,7793,7669000
2019-04-09 00:00:00+07:00,9025,9275,9025,9250,7987,5422000
2019-04-10 00:00:00+07:00,9300,9350,9150,9300,8030,6151300
2019-04-11 00:00:00+07:00,9375,9400,9050,9050,7814,6438100
2019-04-12 00:00:00+07:00,9050,9075,8950,9050,7814,5680700
2019-04-15 00:00:00+07:00,9050,9125,9025,9050,7814,7383800
2019-04-16 00:00:00+07:00,9050,9150,9025,9075,7836,9366900
2019-04-17 00:00:00+07:00,9075,9075,9075,9075,7836,0
2019-04-18 00:00:00+07:00,9200,9250,8975,9100,7857,9814000
2019-04-19 00:00:00+07:00,9100,9100,9100,9100,7857,0
2019-04-22 00:00:00+07:00,9100,9150,9000,9025,7793,4508800
2019-04-23 00:00:00+07:00,9025,9250,9000,9200,7944,7391100
2019-04-24 00:00:00+07:00,9275,9275,9150,9200,7944,4551000
2019-04-25 00:00:00+07:00,9200,9225,9075,9075,7836,8457600
2019-04-26 00:00:00+07:00,9125,9250,9075,9175,7922,9330800
2019-04-29 00:00:00+07:00,9250,9325,9150,9300,8030,7772200
2019-04-30 00:00:00+07:00,9475,9800,9475,9725,8397,23070300
2019-05-01 00:00:00+07:00,9725,9725,9725,9725,8397,0
2019-05-02 00:00:00+07:00,9725,9800,9600,9700,8375,9553100
2019-05-03 00:00:00+07:00,9700,9700,9450,9625,8311,7205900
2019-05-06 00:00:00+07:00,9425,9650,9425,9600,8289,4011200
2019-05-07 00:00:00+07:00,9650,9725,9625,9700,8375,5647100
2019-05-08 00:00:00+07:00,9600,9700,9525,9700,8375,4525600
2019-05-09 00:00:00+07:00,9800,9800,9600,9675,8354,7134000
2019-05-10 00:00:00+07:00,9600,9900,9575,9825,8483,8510000
2019-05-13 00:00:00+07:00,9850,9900,9625,9625,8311,5054900
2019-05-14 00:00:00+07:00,9400,9750,9350,9650,8332,5829500
2019-05-15 00:00:00+07:00,9500,9650,9500,9525,8224,6269800
2019-05-16 00:00:00+07:00,9475,9725,9275,9500,8203,5387200
2019-05-17 00:00:00+07:00,9500,9550,9250,9300,8030,3029000
2019-05-20 00:00:00+07:00,9300,9450,9075,9375,8095,2840200
2019-05-21 00:00:00+07:00,9375,9650,9375,9625,8311,2987200
2019-05-22 00:00:00+07:00,9650,9675,9325,9500,8203,2243500
2019-05-23 00:00:00+07:00,9550,9750,9500,9725,8397,3942700
2019-05-24 00:00:00+07:00,9750,9775,9550,9700,8375,2087200
2019-05-27 00:00:00+07:00,9800,9800,9675,9775,8440,2815700
2019-05-28 00:00:00+07:00,9800,9825,9600,9725,8397,11469100
2019-05-29 00:00:00+07:00,9725,9725,9575,9725,8397,3939700
2019-05-30 00:00:00+07:00,9725,9725,9725,9725,8397,0
2019-05-31 00:00:00+07:00,9725,9800,9700,9800,8462,7160600
2019-06-03 00:00:00+07:00,9800,9800,9800,9800,8462,0
2019-06-04 00:00:00+07:00,9800,9800,9800,9800,8462,0
2019-06-05 00:00:00+07:00,9800,9800,9800,9800,8462,0
2019-06-06 00:00:00+07:00,9800,9800,9800,9800,8462,0
2019-06-07 00:00:00+07:00,9800,9800,9800,9800,8462,0
2019-06-10 00:00:00+07:00,9900,9900,9700,9800,8462,4458100
2019-06-11 00:00:00+07:00,9900,10150,9875,10150,8764,9200400
2019-06-12 00:00:00+07:00,10150,10200,10050,10150,8764,4065500
2019-06-13 00:00:00+07:00,10200,10200,9950,10000,8634,5328600
2019-06-14 00:00:00+07:00,10000,10050,9950,9975,8613,3172900
2019-06-17 00:00:00+07:00,9975,10050,9875,9950,8711,2591800
2019-06-18 00:00:00+07:00,9975,10125,9975,10125,8864,16228900
2019-06-20 00:00:00+07:00,10125,10175,10050,10150,8886,4722800
2019-06-21 00:00:00+07:00,10250,10250,9950,10025,8777,12671700
2019-06-24 00:00:00+07:00,10000,10025,9925,9950,8711,1975100
2019-06-25 00:00:00+07:00,9975,10100,9875,10000,8755,24636700
2019-06-26 00:00:00+07:00,9950,10150,9925,10050,8798,4283700
2019-06-27 00:00:00+07:00,10050,10175,10000,10150,8886,4233600
2019-06-28 00:00:00+07:00,10200,10200,10150,10150,8886,5163200
2019-07-01 00:00:00+07:00,10175,10175,10025,10125,8864,1810900
2019-07-02 00:00:00+07:00,10000,10150,9950,10125,8864,2919400
2019-07-03 00:00:00+07:00,10000,10125,10000,10125,8864,3023200
2019-07-04 00:00:00+07:00,10075,10125,10075,10100,8842,1186700
2019-07-05 00:00:00+07:00,10025,10150,10025,10100,8842,4857300
2019-07-08 00:00:00+07:00,10100,10125,10000,10025,8777,3219300
2019-07-09 00:00:00+07:00,9950,10125,9950,10100,8842,2957200
2019-07-10 00:00:00+07:00,10050,10150,10025,10125,8864,4132100
2019-07-11 00:00:00+07:00,10075,10250,10075,10250,8974,4959400
2019-07-12 00:00:00+07:00,10250,10400,10200,10275,8995,4944000
2019-07-15 00:00:00+07:00,10400,10400,10275,10375,9083,3802600
2019-07-16 00:00:00+07:00,10375,10425,10300,10425,9127,2887800
2019-07-17 00:00:00+07:00,10425,10650,10350,10625,9302,4657700
2019-07-18 00:00:00+07:00,10625,10825,10575,10725,9389,3141500
2019-07-19 00:00:00+07:00,10800,10850,10725,10850,9499,4500500
2019-07-22 00:00:00+07:00,10850,10850,10550,10650,9324,2231900
2019-07-23 00:00:00+07:00,10650,10825,10625,10725,9389,3789800
2019-07-24 00:00:00+07:00,10775,10775,10550,10575,9258,2573700
2019-07-25 00:00:00+07:00,10600,10825,10575,10700,9368,4393300
2019-07-26 00:00:00+07:00,10675,10775,10250,10575,9258,5094200
2019-07-29 00:00:00+07:00,10600,10600,10150,10550,9236,4662100
2019-07-30 00:00:00+07:00,10350,10625,10325,10625,9302,6836000
2019-07-31 00:00:00+07:00,10700,10725,10600,10700,9368,9353300
2019-08-01 00:00:00+07:00,10700,10825,10575,10700,9368,5747800
2019-08-02 00:00:00+07:00,10600,10875,10600,10850,9499,6844300
2019-08-05 00:00:00+07:00,10800,11175,10725,10875,9521,10260200
2019-08-06 00:00:00+07:00,10875,10875,10625,10775,9433,7514300
2019-08-07 00:00:00+07:00,10875,11900,10850,11225,9827,8654200
2019-08-08 00:00:00+07:00,11100,11500,11100,11175,9783,7458300
2019-08-09 00:00:00+07:00,11275,11350,11200,11300,9893,4156500
2019-08-12 00:00:00+07:00,11350,11450,11225,11275,9871,2861900
2019-08-13 00:00:00+07:00,11500,11500,11175,11250,9849,7798500
2019-08-14 00:00:00+07:00,11400,11400,11275,11350,9937,4994700
2019-08-15 00:00:00+07:00,11100,11500,11050,11500,10068,7785500
2019-08-16 00:00:00+07:00,10750,11650,10750,11625,10177,7037500
2019-08-19 00:00:00+07:00,11625,12125,11475,11525,10090,7924300
2019-08-20 00:00:00+07:00,11800,11950,11600,11900,10418,11360000
2019-08-21 00:00:00+07:00,11875,11900,11725,11800,10331,7288200
2019-08-22 00:00:00+07:00,11900,11900,11800,11825,10352,7625300
2019-08-23 00:00:00+07:00,12075,12075,11700,11775,10309,7936400
2019-08-26 00:00:00+07:00,11675,11775,11250,11750,10287,6608200
2019-08-27 00:00:00+07:00,11850,11850,11725,11750,10287,12491900
2019-08-28 00:00:00+07:00,11900,11950,11775,11825,10352,8964800
2019-08-29 00:00:00+07:00,11825,12050,11825,12000,10506,12311400
2019-08-30 00:00:00+07:00,12100,12100,11950,12050,10549,7502900
2019-09-02 00:00:00+07:00,12100,12100,11950,11975,10484,2153200
2019-09-03 00:00:00+07:00,11975,12025,11850,12000,10506,2459000
2019-09-04 00:00:00+07:00,12100,12100,11975,12000,10506,5760400
2019-09-05 00:00:00+07:00,11775,12000,11700,12000,10506,4230700
2019-09-06 00:00:00+07:00,12000,12000,11775,11900,10418,2320000
2019-09-09 00:00:00+07:00,11900,11950,11800,11850,10374,2642700
2019-09-10 00:00:00+07:00,11850,12025,11825,12025,10528,4550900
2019-09-11 00:00:00+07:00,12025,12050,11850,11950,10462,5861100
2019-09-12 00:00:00+07:00,12000,12025,11850,11925,10440,2164800
2019-09-13 00:00:00+07:00,11800,11825,11550,11600,10155,4968500
2019-09-16 00:00:00+07:00,11500,11875,11475,11825,10352,6073500
2019-09-17 00:00:00+07:00,11900,12000,11875,11950,10462,5113400
2019-09-18 00:00:00+07:00,11950,12000,11850,11875,10396,2632200
2019-09-19 00:00:00+07:00,11975,11975,11850,11900,10418,2160600
2019-09-20 00:00:00+07:00,11925,11950,11775,11950,10462,8730600
2019-09-23 00:00:00+07:00,11950,11975,11850,11875,10396,2435100
2019-09-24 00:00:00+07:00,11950,11975,11725,11800,10331,2092300
2019-09-25 00:00:00+07:00,11800,11850,11600,11800,10331,4008700
2019-09-26 00:00:00+07:00,11900,12050,11875,12000,10506,4714500
2019-09-27 00:00:00+07:00,12000,12000,11875,11950,10462,2938500
2019-09-30 00:00:00+07:00,11950,12025,11900,12025,10528,3417900
2019-10-01 00:00:00+07:00,11950,11975,11875,11925,10440,2714500
2019-10-02 00:00:00+07:00,11975,12550,11975,12200,10681,3768000
2019-10-03 00:00:00+07:00,12275,12400,11700,12200,10681,6457500
2019-10-04 00:00:00+07:00,12275,12325,12150,12225,10703,1296900
2019-10-07 00:00:00+07:00,12225,12350,12150,12275,10746,1419100
2019-10-08 00:00:00+07:00,12400,12400,12275,12400,10856,2937900
2019-10-09 00:00:00+07:00,12500,12500,11975,12000,10506,3141600
2019-10-10 00:00:00+07:00,11875,11875,11350,11450,10024,9475400
2019-10-11 00:00:00+07:00,11550,11675,11525,11625,10177,6715800
2019-10-14 00:00:00+07:00,11650,11750,11550,11600,10155,6405900
2019-10-15 00:00:00+07:00,11550,11625,11325,11375,9958,3905000
2019-10-16 00:00:00+07:00,11400,11600,11250,11325,9915,8774100
2019-10-17 00:00:00+07:00,11325,11550,11325,11550,10112,4469900
2019-10-18 00:00:00+07:00,11575,11600,11250,11275,9871,5140100
2019-10-21 00:00:00+07:00,11275,11600,11250,11400,9980,4684500
2019-10-22 00:00:00+07:00,11500,11525,11375,11425,10002,5062200
2019-10-23 00:00:00+07:00,11425,11525,11300,11500,10068,5815300
2019-10-24 00:00:00+07:00,11500,11625,11450,11600,10155,8818700
2019-10-25 00:00:00+07:00,11575,11700,11200,11425,10002,5173500
2019-10-28 00:00:00+07:00,11450,11725,11350,11700,10243,2733100
2019-10-29 00:00:00+07:00,11675,11700,11500,11600,10155,4852400
2019-10-30 00:00:00+07:00,11850,11850,11600,11675,10221,4996400
2019-10-31 00:00:00+07:00,11650,11725,11575,11625,10177,6226300
2019-11-01 00:00:00+07:00,11750,11750,11575,11625,10177,3642500
2019-11-04 00:00:00+07:00,11625,11650,11325,11350,9937,4044400
2019-11-05 00:00:00+07:00,11300,11425,11100,11200,9805,9265000
2019-11-06 00:00:00+07:00,11250,11325,11100,11225,9827,6111800
2019-11-07 00:00:00+07:00,11250,11300,10800,10800,9455,6648400
2019-11-08 00:00:00+07:00,10775,11300,10750,11275,9871,8192000
2019-11-11 00:00:00+07:00,11300,11475,11300,11400,9980,9711300
2019-11-12 00:00:00+07:00,11400,11425,11300,11400,9980,6231700
2019-11-13 00:00:00+07:00,11400,11475,11325,11475,10046,3092400
2019-11-14 00:00:00+07:00,11475,11500,11325,11400,9980,13000400
2019-11-15 00:00:00+07:00,11350,11425,11350,11400,9980,8348400
2019-11-18 00:00:00+07:00,11400,11450,11300,11400,9980,3468700
2019-11-19 00:00:00+07:00,11400,11425,11250,11425,10002,7517700
2019-11-20 00:00:00+07:00,11400,11425,11350,11425,10002,2800200
2019-11-21 00:00:00+07:00,11400,11450,11400,11400,9980,5055700
2019-11-22 00:00:00+07:00,11300,11425,11300,11425,10002,1941500
2019-11-25 00:00:00+07:00,11375,11425,11375,11400,9980,8105000
2019-11-26 00:00:00+07:00,11375,11425,11375,11375,9958,13063100
2019-11-27 00:00:00+07:00,11325,11550,11300,11375,9958,2689000
2019-11-28 00:00:00+07:00,11450,11525,11325,11325,9915,2859600
2019-11-29 00:00:00+07:00,11325,11500,11300,11325,9915,3762100
2019-12-02 00:00:00+07:00,11350,11500,11350,11400,9980,2671100
2019-12-03 00:00:00+07:00,11600,11625,11375,11400,9980,2400700
2019-12-04 00:00:00+07:00,11400,11425,11100,11100,9718,6445900
2019-12-05 00:00:00+07:00,11250,11325,11150,11250,9849,6379900
2019-12-06 00:00:00+07:00,11300,11450,11250,11425,10002,2077700
2019-12-09 00:00:00+07:00,11425,11425,11325,11375,9958,2446300
2019-12-10 00:00:00+07:00,11375,11550,11350,11375,9958,3879900
2019-12-11 00:00:00+07:00,11400,11525,11400,11450,10024,2694800
2019-12-12 00:00:00+07:00,11525,11525,11350,11375,9958,3944900
2019-12-13 00:00:00+07:00,11350,11475,11350,11450,10024,3441700
2019-12-16 00:00:00+07:00,11350,11450,11325,11350,9937,4959000
2019-12-17 00:00:00+07:00,11325,11500,11300,11500,10068,7056800
2019-12-18 00:00:00+07:00,11450,11500,11250,11500,10068,9347100
2019-12-19 00:00:00+07:00,11475,11475,11375,11425,10002,3900600
2019-12-20 00:00:00+07:00,11400,11525,11275,11525,10090,12072700
2019-12-23 00:00:00+07:00,11500,11500,11325,11400,9980,4627300
2019-12-26 00:00:00+07:00,11325,11425,11250,11275,9871,2931200
2019-12-27 00:00:00+07:00,11275,11275,11100,11175,9783,6856300
2019-12-30 00:00:00+07:00,11200,11275,11150,11150,9762,5838000
2020-01-02 00:00:00+07:00,11275,11300,11100,11150,9762,1240200
2020-01-03 00:00:00+07:00,11150,11275,11050,11250,9849,3044300
2020-01-06 00:00:00+07:00,11250,11550,11175,11500,10068,3369400
2020-01-07 00:00:00+07:00,11550,11550,11200,11500,10068,4636500
2020-01-08 00:00:00+07:00,11300,11550,11300,11550,10112,3602100
2020-01-09 00:00:00+07:00,11550,11550,11400,11525,10090,4490400
2020-01-10 00:00:00+07:00,11550,11575,11475,11525,10090,4671700
2020-01-13 00:00:00+07:00,11600,11600,11525,11550,10112,3006900
2020-01-14 00:00:00+07:00,11625,11625,11550,11600,10155,4265000
2020-01-15 00:00:00+07:00,11625,11625,11425,11475,10046,4462500
2020-01-16 00:00:00+07:00,11475,11600,11425,11600,10155,4698300
2020-01-17 00:00:00+07:00,11600,11600,11550,11575,10134,2827400
2020-01-20 00:00:00+07:00,11575,11600,11550,11600,10155,3167900
2020-01-21 00:00:00+07:00,11625,11800,11600,11700,10243,3918900
2020-01-22 00:00:00+07:00,11700,11875,11675,11750,10287,5004000
2020-01-23 00:00:00+07:00,11700,11775,11650,11700,10243,1669200
2020-01-24 00:00:00+07:00,11675,11700,11600,11700,10243,1701000
2020-01-27 00:00:00+07:00,11700,11725,11625,11650,10199,2236100
2020-01-28 00:00:00+07:00,11625,11650,11300,11625,10177,3602200
2020-01-29 00:00:00+07:00,11650,11800,11650,11700,10243,2873700
2020-01-30 00:00:00+07:00,11750,11900,11475,11625,10177,5091400
2020-01-31 00:00:00+07:00,11600,11600,11375,11375,9958,6281100
2020-02-03 00:00:00+07:00,11375,11425,11300,11400,9980,2396500
2020-02-04 00:00:00+07:00,11550,11700,11475,11600,10155,6060300
2020-02-05 00:00:00+07:00,11600,11625,11450,11500,10068,2591600
2020-02-06 00:00:00+07:00,11475,11650,11475,11500,10068,2299400
2020-02-07 00:00:00+07:00,11500,11550,11400,11500,10068,1786400
2020-02-10 00:00:00+07:00,11650,11650,11400,11575,10134,2697700
2020-02-11 00:00:00+07:00,11575,11575,11400,11475,10046,13191900
2020-02-12 00:00:00+07:00,11050,11050,10550,10750,9411,38781300
2020-02-13 00:00:00+07:00,10700,10950,10600,10800,9455,6782100
2020-02-14 00:00:00+07:00,10825,10850,10750,10775,9433,5096600
2020-02-17 00:00:00+07:00,10750,10925,10725,10850,9499,3487400
2020-02-18 00:00:00+07:00,10850,10950,10825,10850,9499,5428000
2020-02-19 00:00:00+07:00,10950,11000,10800,11000,9630,3665500
2020-02-20 00:00:00+07:00,11025,11375,11000,11225,9827,5472600
2020-02-21 00:00:00+07:00,11225,11275,10925,10950,9586,4520700
2020-02-24 00:00:00+07:00,10750,11125,10750,11025,9652,2871700
2020-02-25 00:00:00+07:00,11000,11075,10875,10975,9608,3213600
2020-02-26 00:00:00+07:00,10900,10925,10775,10825,9477,4142700
2020-02-27 00:00:00+07:00,10750,10825,10350,10550,9236,5781400
2020-02-28 00:00:00+07:00,10100,10450,9900,10275,8995,12019600
2020-03-02 00:00:00+07:00,10275,10275,9975,10150,8886,6373100
2020-03-03 00:00:00+07:00,10650,11125,10475,10950,9586,7187600
2020-03-04 00:00:00+07:00,10975,11000,10750,10950,9586,4640300
2020-03-05 00:00:00+07:00,11025,11075,10800,10950,9586,6386500
2020-03-06 00:00:00+07:00,10750,11000,10750,10950,9586,5805700
2020-03-09 00:00:00+07:00,10700,10700,10350,10375,9083,4459700
2020-03-10 00:00:00+07:00,10300,11000,10300,10775,9433,4665700
2020-03-11 00:00:00+07:00,10775,10950,10450,10950,9586,5798300
2020-03-12 00:00:00+07:00,10775,10950,10500,10525,9214,4114900
2020-03-13 00:00:00+07:00,10525,11100,9800,10975,9608,9473800
2020-03-16 00:00:00+07:00,10825,10925,10325,10400,9105,6384200
2020-03-17 00:00:00+07:00,10400,10500,9700,9750,8536,8147300
2020-03-18 00:00:00+07:00,9875,9950,9075,9325,8164,6285700
2020-03-19 00:00:00+07:00,9100,9100,8675,8850,7748,7344600
2020-03-20 00:00:00+07:00,9000,9700,8300,8975,7857,16501400
2020-03-23 00:00:00+07:00,8950,8950,8350,8350,7310,4901900
2020-03-24 00:00:00+07:00,8300,9050,8125,8300,7266,10642400
2020-03-26 00:00:00+07:00,8525,9900,8325,9500,8317,14307800
2020-03-27 00:00:00+07:00,9500,10350,9500,9975,8733,6618600
2020-03-30 00:00:00+07:00,9950,10100,9300,9650,8448,4572400
2020-03-31 00:00:00+07:00,9650,10700,9650,10225,8952,10710300
2020-04-01 00:00:00+07:00,10200,10475,9900,10150,8886,4606400
2020-04-02 00:00:00+07:00,10100,10300,9800,10200,8930,7811800
2020-04-03 00:00:00+07:00,10200,10300,9925,10000,8755,4190800
2020-04-06 00:00:00+07:00,10100,10300,9950,10250,8974,5343900
2020-04-07 00:00:00+07:00,10350,10600,9875,10075,8820,6342100
2020-04-08 00:00:00+07:00,10100,10200,9575,9600,8405,7488000
2020-04-09 00:00:00+07:00,9600,10125,9600,10100,8842,5938100
2020-04-13 00:00:00+07:00,10100,10300,10050,10200,8930,3225000
2020-04-14 00:00:00+07:00,10200,10350,10100,10350,9061,4600800
2020-04-15 00:00:00+07:00,10350,10350,9900,10175,8908,3361900
2020-04-16 00:00:00+07:00,10175,10175,9900,9900,8667,5543800
2020-04-17 00:00:00+07:00,10000,10300,10000,10200,8930,6244900
2020-04-20 00:00:00+07:00,10300,10300,10025,10075,8820,5211200
2020-04-21 00:00:00+07:00,10075,10200,9975,9975,8733,2472900
2020-04-22 00:00:00+07:00,10000,10175,9975,10025,8777,4752000
2020-04-23 00:00:00+07:00,10175,10250,10050,10150,8886,5175900
2020-04-24 00:00:00+07:00,10200,10200,9900,9900,8667,6779300
2020-04-27 00:00:00+07:00,9900,10050,9750,9925,8689,3587100
2020-04-28 00:00:00+07:00,9900,10050,9900,10025,8777,3350600
2020-04-29 00:00:00+07:00,10050,10100,9900,10000,8755,3956900
2020-04-30 00:00:00+07:00,10050,10150,9875,9875,8645,7794500
2020-05-04 00:00:00+07:00,9875,9900,9700,9700,8492,5036700
2020-05-05 00:00:00+07:00,9850,9850,9700,9750,8536,2481700
2020-05-06 00:00:00+07:00,9775,9875,9650,9675,8470,5417100
2020-05-08 00:00:00+07:00,9700,9775,9550,9625,8426,7505800
2020-05-11 00:00:00+07:00,9725,9825,9700,9750,8536,3409000
2020-05-12 00:00:00+07:00,9750,9800,9625,9750,8536,10015800
2020-05-13 00:00:00+07:00,9750,9775,9600,9650,8448,3462800
2020-05-14 00:00:00+07:00,9675,9975,9600,9725,8514,7272200
2020-05-15 00:00:00+07:00,9800,9900,9700,9700,8492,6164400
2020-05-18 00:00:00+07:00,9700,9825,9625,9725,8514,3533300
2020-05-19 00:00:00+07:00,9800,9950,9800,9900,8667,6299300
2020-05-20 00:00:00+07:00,9800,9900,9350,9600,8405,11973600
2020-05-26 00:00:00+07:00,9600,9600,8950,8950,7835,10324600
2020-05-27 00:00:00+07:00,8700,8700,8325,8325,7288,13319000
2020-05-28 00:00:00+07:00,8075,8575,7750,8325,7288,204450600
2020-05-29 00:00:00+07:00,8350,8500,8150,8150,7135,61130900
2020-06-02 00:00:00+07:00,8250,8550,8250,8475,7420,39990400
2020-06-03 00:00:00+07:00,8600,8800,8400,8500,7442,38866800
2020-06-04 00:00:00+07:00,8525,8700,8500,8500,7442,28171800
2020-06-05 00:00:00+07:00,8525,8625,8400,8625,7551,13685700
2020-06-08 00:00:00+07:00,8725,9000,8700,8775,7682,24469300
2020-06-09 00:00:00+07:00,8850,8975,8800,8900,7792,21394700
2020-06-10 00:00:00+07:00,8800,8900,8625,8650,7573,15356000
2020-06-11 00:00:00+07:00,8575,8750,8450,8600,7529,11516100
2020-06-12 00:00:00+07:00,8600,8625,8200,8600,7529,15411500
2020-06-15 00:00:00+07:00,8600,8800,8575,8700,7617,12064600
2020-06-16 00:00:00+07:00,8700,8900,8700,8875,7770,9437600
2020-06-17 00:00:00+07:00,8875,9000,8875,8950,7835,7449300
2020-06-18 00:00:00+07:00,8900,8975,8750,8750,7660,6346200
2020-06-19 00:00:00+07:00,8700,8925,8675,8925,7814,6381100
2020-06-22 00:00:00+07:00,8925,9250,8900,9100,7967,15587900
2020-06-23 00:00:00+07:00,9150,9150,8925,8925,7814,12104800
2020-06-24 00:00:00+07:00,8950,9075,8925,9075,7945,6518200
2020-06-25 00:00:00+07:00,9075,9075,8950,8975,7857,5614100
2020-06-26 00:00:00+07:00,9075,9250,9000,9225,8076,10454900
2020-06-29 00:00:00+07:00,9200,9450,9125,9400,8229,12020200
2020-06-30 00:00:00+07:00,9450,9500,9350,9350,8186,13922700
2020-07-01 00:00:00+07:00,9350,9400,9200,9200,8054,7022000
2020-07-02 00:00:00+07:00,9250,9550,9225,9550,8361,7749600
2020-07-03 00:00:00+07:00,9525,9600,9400,9425,8251,3649100
2020-07-06 00:00:00+07:00,9425,9525,9400,9425,8251,3042600
2020-07-07 00:00:00+07:00,9425,9500,9400,9500,8317,6629600
2020-07-08 00:00:00+07:00,9425,9550,9300,9450,8273,9140000
2020-07-09 00:00:00+07:00,9500,9525,9350,9350,8186,5609200
2020-07-10 00:00:00+07:00,9350,9400,9200,9225,8076,6827600
2020-07-13 00:00:00+07:00,9325,9350,9225,9250,8098,4046700
2020-07-14 00:00:00+07:00,9400,9450,9250,9450,8273,4863900
