Trading Date,Open,High,Low,Close,Volume,Bid Volume,Offer Volume,Foreign Sell,Foreign Buy
2020-06-19,4830,4910,4800,4890,62874800,1000,743200,48034000,34576500
2020-06-22,4930,4940,4850,4890,25097200,177400,93400,16755500,8815600
2020-06-23,4890,4940,4850,4900,29490500,870200,9500,14499200,19664700
2020-06-24,4920,5050,4900,5000,55421700,406600,276300,13892200,35745000
2020-06-25,4840,4920,4800,4900,34952700,1600,456800,13910300,25829300
2020-06-26,4950,4950,4900,4900,24019200,2044800,45700,18510100,17151400
2020-06-29,4900,4900,4750,4800,29368700,704700,100000,21053500,8988400
2020-06-30,4840,4880,4800,4800,25197000,683500,100000,18524900,12346900
2020-07-01,4800,4860,4770,4810,22586000,20900,115300,16443400,14595200
2020-07-02,4830,4890,4810,4870,26575000,200,214800,19389200,19914000
2020-07-03,4880,4910,4840,4850,20400200,101900,1600,11477300,13229700
2020-07-06,4860,4900,4840,4840,17783800,191400,11300,14317700,10579500
2020-07-07,4900,4910,4800,4830,46178600,64200,237600,32729600,30736700
2020-07-08,4840,4930,4770,4910,45246000,1941000,441100,19603500,21489700
2020-07-09,4930,5000,4880,4900,33377800,110100,928000,11679400,12469000
2020-07-10,4880,4920,4830,4830,23181700,1028300,12700,15264900,10429800
2020-07-13,4850,4910,4850,4900,22481400,43600,225200,9744100,13595000
2020-07-14,4900,4950,4880,4950,22418400,133100,951900,10191200,16238600
2020-07-15,4990,5200,4970,5150,64249400,52300,386000,23598900,23531200
2020-07-16,5150,5350,5150,5250,72113500,139200,179600,18417400,56394900
2020-07-17,5300,5300,5200,5200,46235300,1818100,19900,19619600,35903900
2020-07-20,5200,5225,5025,5100,24829000,796700,319700,6951900,9588300
2020-07-21,5100,5450,5100,5375,51878900,119700,195000,21214700,30943500
2020-07-22,5375,5400,5200,5300,29493500,912100,195300,15802500,12645000
2020-07-23,5300,5325,5125,5175,27787400,356500,177200,18692800,5112200
2020-07-24,5175,5175,5000,5050,32338100,2766100,32700,15561500,5303100
2020-07-27,5075,5150,5025,5125,17645200,116600,894300,8228800,5144600
2020-07-28,5175,5225,5100,5175,30210400,55200,768300,16172000,18553200
2020-07-29,5175,5225,5050,5075,32010100,674100,162600,20744000,14481500
2020-07-30,5025,5225,5000,5150,32720500,91100,1087900,18424600,19817300
2020-08-03,5100,5150,4860,4880,66053200,488400,425600,41781200,13184000
2020-08-04,4900,4960,4900,4960,32307000,9200,17000,22938800,17884600
2020-08-05,4970,5100,4950,5050,22883900,2146400,781300,6932400,11085100
2020-08-06,5075,5225,5050,5225,45906700,304600,2529800,12898200,25485300
2020-08-07,5225,5300,5100,5275,35036700,500,1049100,9619100,18162400
2020-08-10,5275,5275,5125,5125,30588200,429000,17700,13893800,3376700
2020-08-11,5175,5250,5150,5225,19877700,494800,108100,7776400,5595500
2020-08-12,5225,5400,5175,5400,31304300,290600,1610900,6558800,12125900
2020-08-13,5450,5550,5375,5400,36344700,903000,138900,5511900,24737700
2020-08-14,5400,5450,5350,5375,15337700,413200,155100,6805100,7841400
2020-08-18,5325,5450,5300,5375,34974800,376500,684500,23204200,18176700
2020-08-19,5425,5425,5250,5300,24870200,168500,651300,15294700,10722500
2020-08-24,5300,5350,5250,5300,20000900,516600,299900,15103000,12185000
2020-08-25,5325,5375,5300,5300,27807900,305700,584900,23140100,13369800
2020-08-26,5400,5400,5275,5350,29957700,62100,2611300,18370700,19766400
2020-08-27,5375,5400,5250,5300,27491500,82800,341300,18456000,13366800
2020-08-28,5300,5325,5275,5325,20347900,51200,405600,12954900,10865300
2020-08-31,5325,5350,5100,5100,42240600,1473300,18100,32834200,25159500
2020-09-01,5175,5250,5100,5250,20881000,3200,1041000,12767800,10124700
2020-09-02,5300,5350,5200,5300,19074500,51900,6086800,13915000,9887800
2020-09-03,5350,5350,5125,5175,38323300,849900,183600,33997600,13211200
2020-09-04,5100,5150,5025,5050,47966200,1690600,2394600,40117800,11641700
2020-09-07,5050,5075,4950,5025,37120700,1712800,979300,23682500,11256300
2020-09-08,5025,5125,5025,5125,22790200,24400,880800,15643400,10266400
2020-09-09,5025,5025,4900,4900,62626200,1820200,3100,24109600,19971900
2020-09-10,4560,4610,4560,4560,142910700,0,32414200,65625800,70731500
2020-09-11,4350,4700,4310,4630,76725700,295600,42200,50202800,26342600
2020-09-14,4780,4830,4700,4790,57904800,229000,471700,34768200,11572800
2020-09-15,4850,4870,4770,4820,35809700,9600,103600,15789700,12276600
2020-09-16,4850,4860,4780,4780,21529200,199200,16100,14940700,11310000
2020-09-17,4770,4880,4770,4860,26234600,197800,337500,7641300,19476200
2020-09-18,4840,4870,4760,4780,46011300,2320600,1500,37695700,23871400
2020-09-21,4790,4800,4620,4670,23388100,30600,45800,14853100,8559100
2020-09-22,4600,4740,4590,4670,22893300,124700,132900,9567100,9500700
2020-09-23,4680,4730,4590,4630,15696100,2366100,61100,7456900,5462000
2020-09-24,4620,4650,4560,4600,24393300,237200,800,11333100,16178700
2020-09-25,4610,4920,4610,4860,40064600,140600,231100,16344000,24340000
2020-09-28,4870,4910,4740,4740,28967600,1120100,155800,18452300,15102800
2020-09-29,4760,4800,4560,4570,31707100,2159300,837500,21134100,9813500
2020-09-30,4560,4570,4450,4460,40490200,1166200,828000,28176900,17874400
2020-10-01,4490,4640,4490,4610,32822900,30700,182000,21103900,15016600
2020-10-02,4630,4640,4520,4590,33355000,49500,1041100,15688700,22816500
2020-10-05,4600,4630,4540,4560,20624400,753300,18100,14059600,6053500
2020-10-06,4650,4660,4600,4620,23682500,42800,28800,15128300,11581400
2020-10-07,4590,4630,4560,4630,21814000,57500,232300,17284100,14598500
2020-10-08,4640,4770,4630,4750,32946600,69200,138000,13486400,20139600
2020-10-09,4720,4760,4700,4740,19525000,261400,4476800,14364500,11396500
2020-10-12,4790,4810,4700,4700,23749400,2252900,2000,15320200,12721700
2020-10-13,4700,4750,4650,4740,25032100,290200,4207100,16695200,11275800
2020-10-14,4710,4860,4710,4820,50174100,124500,162400,27607800,27718100
2020-10-15,4820,4820,4740,4740,29382300,196200,182700,16219200,18444100
2020-10-16,4740,4930,4700,4930,37775400,122600,2897000,22314500,20458600
2020-10-19,4930,5075,4880,5000,38057900,61600,577300,7803800,16689000
2020-10-20,4990,5175,4960,5175,68915600,141800,3435200,21680400,48053000
2020-10-21,5200,5250,5175,5250,52567200,186100,1935700,23951500,47357800
2020-10-22,5200,5275,5200,5250,75883000,27729300,824100,50132300,67881700
2020-10-23,5300,5400,5250,5400,46040700,30000,1124800,13041900,41186200
2020-10-26,5400,5450,5300,5400,33055000,110600,1387900,11130400,23589300
2020-10-27,5300,5500,5300,5425,45393900,25400,1485500,13044200,36408800
2020-11-02,5325,5425,5275,5400,48772200,442500,9557900,35245000,42378600
2020-11-03,5450,5500,5425,5500,44789800,2400,2257600,7220800,34743600
2020-11-04,5475,5500,5350,5400,22433700,446800,82000,9241300,16599800
2020-11-05,5500,5550,5425,5500,25384200,27700,1881200,13747400,15055600
2020-11-06,5525,5875,5525,5825,62036900,59600,1926400,20763000,30849700
2020-11-09,5800,5850,5600,5600,53921900,1675200,69900,32638900,10141100
2020-11-10,5775,5850,5700,5750,60062700,42500,1233100,30170800,34415700
2020-11-11,5850,6025,5850,6000,56581600,35100,471700,15965700,39713600
2020-11-12,5875,6025,5775,6000,67819100,51900,1280200,29715800,58188700
2020-11-13,5900,5925,5850,5900,24090900,544200,321500,11741000,12320300
2020-11-16,5925,6000,5900,5925,62526400,138700,3010500,52806600,53271200
2020-11-17,5950,5975,5800,5800,28012800,2357400,83600,15100300,10394300
2020-11-18,5825,5875,5750,5775,25384700,364400,402100,18271300,11651900
2020-11-19,5750,5775,5725,5725,35427800,519000,213000,23126700,17884000
2020-11-20,5725,5825,5700,5725,33703300,2583300,4973400,23600600,11252700
2020-11-23,5725,5850,5725,5800,40933800,259100,5769800,28978800,18925100
2020-11-24,5875,5875,5800,5800,33117500,460200,560500,23862700,10393700
2020-11-25,5825,5875,5550,5550,117614100,1828400,539800,33638000,17128900
2020-11-26,5525,5675,5500,5650,89572000,2937800,1842100,26634400,21579700
2020-11-27,5650,5700,5525,5550,98376500,6106900,66400,30109400,21420800
2020-11-30,5550,5575,5200,5300,311402400,9074200,462700,192632000,147480000
2020-12-01,5425,5550,5400,5550,119445500,163900,1214400,49778000,45889600
2020-12-02,5600,5750,5575,5725,94220300,274700,8294100,33651900,42042000
2020-12-03,5725,5750,5600,5625,54407800,2937900,454200,20630000,28085000
2020-12-04,5625,5725,5550,5700,52405500,209200,6731300,18953500,38223600
2020-12-07,5800,5900,5725,5850,92859500,735900,8999100,26078900,53352400
2020-12-08,5850,5875,5675,5700,77339200,11544900,2079500,30799900,10226800
2020-12-10,5800,5875,5750,5825,92988900,38100,1439300,22482300,44351800
2020-12-11,5825,5875,5650,5675,53669200,3495100,147100,24839200,8004300
2020-12-14,5725,5750,5650,5675,43821600,558000,1954300,15998100,8256200
2020-12-15,5675,5975,5650,5950,128853200,9929500,1616300,22774600,75162200
2020-12-16,6000,6200,6000,6125,98362500,1222500,478200,31777800,56494700
2020-12-17,6125,6200,6050,6200,76361900,84400,71400,32274600,54793900
2020-12-18,6250,6275,6175,6200,81878000,602500,2919800,51510100,64879300
2020-12-21,6200,6225,6100,6150,54800500,3362800,26100,33388300,23186900
2020-12-22,6100,6250,5950,6075,94394100,268700,236300,28264900,55118600
2020-12-23,6025,6100,5825,6000,73880100,163000,520600,32805600,34295000
2020-12-28,6175,6175,5950,6075,32572200,309800,1744300,14957200,13562200
2020-12-29,6100,6175,6000,6050,40341500,219400,412200,12333100,25839600
2020-12-30,6100,6125,6025,6025,39615400,91200,1015200,17241200,25770900
2021-01-04,6100,6250,6025,6225,34840200,234600,1961300,8934100,15997300
2021-01-05,6225,6250,6150,6175,27318400,1189100,18300,11704500,15540900
2021-01-06,6175,6225,5950,6150,42778200,15600,309300,11920000,19942000
2021-01-07,6175,6200,6075,6075,33536400,2587400,265500,14884800,16613800
2021-01-08,6150,6475,6100,6425,88590400,281400,28700,26890300,54910700
2021-01-11,6500,6600,6475,6525,57622400,1000300,587500,13120900,42062900
2021-01-12,6425,6650,6400,6525,38226200,171800,484500,12534300,21822600
2021-01-13,6600,6800,6500,6775,56171600,40700,828200,19387000,45310300
2021-01-14,6850,6925,6775,6775,48209800,81400,98900,16172600,36865600
2021-01-15,6800,6850,6525,6575,45722300,486500,334900,19488000,27737200
2021-01-18,6575,6700,6525,6675,48444700,51900,10050600,23187200,29431200
2021-01-19,6775,6775,6575,6675,37236400,25800,7908300,17913500,25573400
2021-01-20,6625,6775,6625,6675,27403000,50300,302200,15810100,15846900
2021-01-21,6800,6800,6725,6800,32219700,8552900,470800,11487300,21886700
2021-01-22,6825,6850,6600,6700,34960500,11600,1845700,13992000,16487300
2021-01-25,6650,6650,6325,6475,73391700,16511900,67800,37128400,33433700
2021-01-26,6475,6575,6300,6350,39158300,84600,60700,14651400,22374400
2021-01-27,6350,6350,6150,6275,56444100,133400,653400,37476100,39624700
2021-01-28,6150,6450,6150,6275,54596400,57500,2714000,24080400,37714700
2021-01-29,6300,6375,5950,6100,71886200,24500,2100,40982500,42868000
2021-02-01,5850,6075,5750,6025,57416200,1724900,1644700,38630900,20000500
2021-02-02,6150,6150,5875,5975,42421400,238400,728600,23457600,20844700
2021-02-03,6075,6275,5950,6150,76420800,850800,104800,51295000,55175800
2021-02-04,6225,6225,6125,6200,29508100,25400,3205800,20806000,22751500
2021-02-05,6250,6250,6050,6100,34366600,317400,53300,19775000,21865800
2021-02-08,6200,6200,6075,6100,28817400,412300,434600,16693500,18693600
2021-02-09,6100,6200,5825,5825,113795000,2909900,1880900,98451800,43338500
2021-02-10,5850,5975,5825,5900,43492200,450300,5243900,20981600,25732600
2021-02-11,5875,5950,5825,5850,37890700,31000,56900,30983200,12998000
2021-02-15,6100,6250,5950,5950,178642200,1372800,542800,116678500,28984800
2021-02-16,5975,6000,5900,5925,35796600,380900,526700,19664900,9192300
2021-02-17,5900,5925,5750,5800,56517500,1865000,715300,26680100,16104000
2021-02-18,5750,5875,5725,5725,56765900,2567900,26100,39993400,25656600
2021-02-19,5725,5850,5725,5775,42627800,349600,3667900,27309100,24811800
2021-02-22,5825,5850,5700,5700,55230300,3819600,351000,43151100,18040700
2021-02-23,5700,5825,5700,5725,60745000,415400,380000,41867700,34262700
2021-02-24,5775,5850,5600,5625,73050200,1880100,2426700,44435300,21773800
2021-02-25,5700,5700,5475,5575,123672200,1475600,4720200,103201700,35310700
2021-02-26,5450,5525,5350,5400,146271500,6996900,14500,118399300,37912200
2021-03-01,5500,5600,5450,5600,118418900,931000,3166300,63510600,24843800
2021-03-02,5650,5675,5550,5575,87061500,1273200,316500,46516900,43453900
2021-03-03,5625,5700,5525,5675,49030200,218600,3274900,20999300,25529400
2021-03-04,5675,5700,5525,5575,70766800,2061300,1074000,45313900,34052100
2021-03-05,5525,5575,5475,5500,48034400,1865900,3475100,29903200,23435400
2021-03-08,5550,5625,5475,5550,55652900,422600,63400,33974200,25664200
2021-03-09,5550,5650,5400,5525,66908800,510600,589600,39310300,38476900
2021-03-10,5500,5525,5400,5425,66154200,966700,448400,47701100,30740700
2021-03-12,5550,5575,5450,5475,87065000,754200,106600,59972600,43712600
2021-03-15,5525,5625,5500,5525,48489500,365500,79500,24362700,20135000
2021-03-16,5600,5725,5550,5550,64804400,1074000,13200,40327800,27227700
2021-03-17,5625,5650,5550,5575,61881600,139200,135000,47218100,40950800
2021-03-18,5675,5800,5625,5725,90338700,3157800,15900,34787400,38458600
2021-03-19,5725,5775,5625,5775,80429800,118000,2120600,56020200,53807700
2021-03-22,5750,5775,5550,5575,57320300,421800,217400,35401800,15647800
2021-03-23,5550,5675,5550,5575,46973100,388900,309700,25456900,27135200
2021-03-24,5575,5600,5450,5450,40065300,395100,329900,23212000,13454800
2021-03-25,5450,5525,5400,5450,49497900,1651600,267700,31467100,22426300
2021-03-26,5525,5600,5475,5600,24880300,19100,984500,10893600,11421300
2021-03-29,5600,5650,5525,5525,25164100,557000,99800,13980400,12708300
2021-03-30,5475,5550,5400,5400,55842300,1349200,1244200,37418300,21810600
2021-03-31,5450,5450,5225,5275,89835200,1647300,297000,44998500,41237100
2021-04-01,5350,5400,5325,5350,33323600,1555500,366600,14560300,14697500
2021-04-05,5425,5450,5350,5350,29142200,283200,154000,16403500,15571700
2021-04-06,5375,5400,5300,5350,26040800,1309500,566500,20479900,13555200
2021-04-07,5300,5350,5275,5325,33361900,1246400,3471800,27403500,17900400
2021-04-08,5375,5375,5300,5300,43680100,436900,39700,35279100,20533600
2021-04-09,5300,5400,5275,5275,59348800,2006500,16700,41133000,26126400
2021-04-12,5250,5275,5050,5075,68211200,2290500,75800,35124600,23602300
2021-04-13,5025,5175,5025,5075,53505400,3435100,41600,37762100,30913500
2021-04-14,5150,5275,5100,5250,39277800,529100,1166000,17373400,18816200
2021-04-15,5250,5275,5175,5250,34533700,247800,323400,21520200,25963000
2021-04-16,5300,5325,5200,5250,38151200,354400,817200,17787200,23397400
2021-04-19,5225,5250,5200,5200,30832600,865100,200,21667200,25385300
2021-04-20,5150,5300,5150,5300,46601200,194900,4055500,31342000,37294100
2021-04-21,5225,5275,5200,5225,47261000,340900,318500,30766000,15268200
2021-04-22,5225,5500,5225,5450,86785100,2171300,5212500,29319300,59457500
2021-04-23,5500,5650,5475,5625,95175600,431300,1156100,44502900,74910300
2021-04-26,5625,5675,5600,5625,65428000,368200,178200,42236700,53500300
2021-04-27,5625,5650,5475,5525,41552600,451500,140200,30755800,26975100
2021-04-28,5400,5575,5325,5350,72011700,497100,26900,64331700,32993500
2021-04-29,5350,5475,5350,5425,43203100,724900,955600,29952200,19476900
2021-04-30,5450,5550,5375,5500,56668600,2157200,1386900,30828800,44905700
2021-05-03,5450,5500,5400,5425,29451000,50400,187900,15548400,16653100
2021-05-04,5500,5575,5425,5500,39860400,1568200,42900,23421200,23121500
2021-05-05,5525,5600,5475,5525,27270000,2851300,2500,18101100,18047400
2021-05-06,5600,5600,5400,5425,34361400,334700,25400,20523800,22643300
2021-05-07,5450,5475,5275,5325,30771700,254400,154300,7450200,14198100
2021-05-10,5350,5425,5350,5375,25429700,1606300,321700,17758200,17274500
2021-05-11,5400,5425,5175,5225,49162600,1387100,406000,21373100,19742300
2021-05-17,5300,5325,5125,5175,47623100,98500,602400,35779700,35556000
2021-05-18,5150,5200,5100,5150,45784300,995700,1010500,39179100,27181700
2021-05-19,5100,5125,5025,5050,47008800,233700,725000,25121800,28806800
2021-05-20,5050,5200,5025,5175,49746900,159800,82400,28373300,28367000
2021-05-21,5175,5225,5050,5050,43416900,2171700,85600,26346800,20799200
2021-05-24,5100,5150,5025,5100,33540000,262500,1583700,15985400,16534200
2021-05-25,5100,5150,5050,5075,45393500,5011900,2141700,27560100,20827600
2021-05-27,5100,5225,5075,5150,99709500,742900,18995800,75115300,88894300
2021-05-28,5175,5225,5125,5150,24346700,196100,215900,11333700,17317600
2021-05-31,5175,5300,5150,5250,41498000,172400,2491000,18591500,23113800
2021-06-02,5350,5350,5275,5325,43217400,1462500,1727400,26058600,25914800
2021-06-03,5350,5350,5275,5350,49012700,244400,2872600,27494500,34447200
2021-06-04,5325,5350,5200,5225,35211100,592200,104300,13489500,15552300
2021-06-07,5225,5300,5200,5250,31693200,2700,727500,17492200,24710200
2021-06-08,5300,5325,5200,5275,35402300,665100,663800,7222900,19741900
2021-06-09,5275,5350,5225,5325,24331300,344400,575200,11757400,19087800
2021-06-10,5400,5425,5325,5400,42924200,109300,4772400,21485600,36847200
2021-06-11,5400,5425,5250,5275,44421700,2925800,101600,23912100,20829600
2021-06-14,5350,5350,5150,5175,40699500,320100,113200,21310700,19933800
2021-06-15,5175,5200,5125,5150,35915800,92800,153900,21960200,25737500
2021-06-16,5200,5200,5125,5150,29144900,45300,1048200,10778400,20493700
2021-06-17,5125,5150,5075,5100,38074600,30300,273000,25939000,24790500
2021-06-18,5075,5125,4900,5000,112157600,444600,2078500,51189000,63561000
2021-06-21,4920,4970,4760,4920,48183300,594400,5300,29873300,18973400
2021-06-22,4920,5025,4900,4920,47156200,2438700,64300,34455000,26208000
2021-06-23,4980,5025,4920,4930,46351900,197600,100100,25437600,32645800
2021-06-24,4930,4980,4910,4940,24665200,907400,211900,16044100,20830000
2021-06-25,4940,4980,4910,4920,33125300,1098900,21700,21484900,26961400
2021-06-28,4920,4930,4710,4710,53083400,217500,19100,32099500,23336200
2021-06-29,4730,4920,4710,4840,70425700,35100,329300,36693300,56319300
2021-06-30,4830,5000,4820,4940,34641700,32800,45600,19312900,21743400
2021-07-01,4990,5100,4950,5025,42856900,52800,252900,18129300,34180200
2021-07-02,5025,5075,4980,5000,22436900,128200,210900,9533700,15890300
2021-07-05,5050,5075,4920,4940,27554100,22800,537300,12718800,19877600
2021-07-06,4970,4970,4890,4900,31280100,530100,25900,11972200,21259000
2021-07-07,4900,4990,4860,4900,35907800,1300,1035700,10370100,25641000
2021-07-08,4930,4960,4850,4880,40566600,332100,20400,24419300,31330400
2021-07-09,4880,4920,4870,4910,21088500,56500,275900,11830100,17820100
2021-07-12,4910,4950,4880,4920,26816600,225000,779000,16023400,20389800
