Trading Date,Open,High,Low,Close,Volume,Bid Volume,Offer Volume,Foreign Sell,Foreign Buy
2021-07-22,6115,6155,6050,6155,12158400,32000,279800,4911700,9367800
2021-07-23,6180,6190,6025,6035,15987600,352300,14500,11142800,5081000
2021-07-26,6040,6060,6005,6005,9634300,215000,300,6157900,3136200
2021-07-27,6005,6060,6000,6005,10621500,16400,38700,8114800,6148800
2021-07-28,6005,6010,5970,5980,14826600,700,4700,11038200,4845500
2021-07-29,6055,6085,5980,6040,16921000,426100,1100,11605800,12863500
2021-07-30,6040,6100,5960,5970,21137000,213800,2000,17157700,16157700
2021-08-02,6060,6065,5905,5960,23996300,300,43500,16639200,11124200
2021-08-03,6025,6180,5985,6145,22014300,1400,78000,8366800,13877200
2021-08-04,6145,6150,6060,6120,8222400,4900,23500,4259500,5694600
2021-08-05,6170,6310,6140,6300,18753600,7200,132800,8333400,12949400
2021-08-06,6360,6360,6135,6160,13457000,36900,100,6230700,7627300
2021-08-09,6135,6200,6105,6200,10571700,300,183600,5545800,8689300
2021-08-10,6250,6300,6115,6300,12089200,1000,451000,6936500,8412400
2021-08-12,6120,6320,6120,6300,23665100,520100,7400,8468700,18304100
2021-08-13,6350,6435,6325,6410,17385800,3500,2180400,4623100,11875700
2021-08-16,6420,6420,6305,6420,13856400,4500,2556800,5639300,11360000
2021-08-18,6520,6760,6460,6600,37270900,30900,327000,11591000,27239000
2021-08-19,6600,6600,6530,6600,20185200,100,7166500,7638100,17060400
2021-08-20,6600,6600,6510,6600,24032700,15600,2885900,8621700,20826800
2021-08-23,6515,6590,6515,6590,13650600,10400,134800,3903900,8991500
2021-08-24,6570,6600,6500,6600,11912300,1500,5270200,4075200,9409100
2021-08-25,6600,6605,6585,6600,16150300,1061300,159200,3624700,14507000
2021-08-26,6560,6580,6470,6560,14867400,100,2477000,9256600,10037000
2021-08-27,6490,6530,6490,6510,14314500,800,990100,11983000,12611000
2021-08-30,6530,6580,6520,6565,14912900,22700,426300,10273100,10857100
2021-08-31,6520,6570,6515,6550,23074700,3200,778400,16690800,21419600
2021-09-01,6550,6600,6535,6565,13472500,4800,36100,9430300,10990800
2021-09-02,6525,6575,6455,6540,10651400,200,145100,7786400,7106700
2021-09-03,6560,6600,6515,6600,7152900,4000,1339400,3484400,4490200
2021-09-06,6600,6605,6550,6575,7356000,207900,100,3006100,5423900
2021-09-07,6595,6605,6570,6570,10780400,14900,472700,6006400,9989800
2021-09-08,6550,6595,6420,6440,15577600,50100,299500,11249000,7810100
2021-09-09,6410,6570,6410,6570,22014800,300,1332300,12380700,18650600
2021-09-10,6495,6565,6495,6520,8296700,200,181400,4714500,5709300
2021-09-13,6560,6560,6525,6555,5985800,2600,672100,3742400,4586700
2021-09-14,6590,6595,6495,6545,10398100,18900,188000,4497800,7414000
2021-09-15,6545,6550,6485,6495,8902800,33300,626100,5782000,6082600
2021-09-16,6580,6580,6480,6500,11734500,1600,100,5646200,9616000
2021-09-17,6490,6535,6480,6520,23508000,5844800,400,20253300,22188900
2021-09-20,6570,6590,6510,6585,14631500,11500,1383600,5966500,12036100
2021-09-21,6510,6535,6470,6490,11423100,146400,1500,8302800,6128200
2021-09-22,6500,6580,6500,6555,13744400,479100,13000,5418400,11162000
2021-09-23,6555,6590,6545,6580,12199700,27700,328500,5639300,10834600
2021-09-24,6500,6585,6500,6585,12107900,458000,322100,6713300,10412000
2021-09-27,6585,6595,6555,6580,11010500,123800,139000,6624300,9290100
2021-09-28,6540,6560,6500,6520,16037200,14300,1500,12718600,12081800
2021-09-29,6520,6580,6515,6580,14815800,100,1059800,5006700,13857600
2021-09-30,6600,7000,6595,7000,31369600,85500,4136900,8095400,27219300
2021-10-01,6900,6900,6710,6760,20790900,200,4887900,7898300,10701500
2021-10-04,6740,6960,6740,6960,14943800,500,705400,4098300,10444500
2021-10-05,6910,6945,6860,6945,10997300,205700,21400,6592300,8917200
2021-10-06,6980,7180,6970,7180,34862400,2300,1113300,9686700,30959400
2021-10-07,7175,7175,7080,7160,21452700,5400,4476200,6798900,17355800
2021-10-08,7200,7300,7175,7290,18928700,15100,878300,5404900,15537600
2021-10-11,7240,7290,7230,7255,9440200,37500,197300,3920300,5191400
2021-10-12,7255,7320,7245,7320,18213400,99900,116800,7942900,11593100
2021-10-13,7400,8250,7400,7525,210893300,1764300,2834400,44284800,62635300
2021-10-14,7600,7900,7600,7750,138811900,246700,664300,29997100,58195800
2021-10-15,7800,7875,7450,7650,142378200,25400,1005200,46391900,40949900
2021-10-18,7650,7675,7475,7525,116644300,53500,281700,77079500,54233500
2021-10-19,7475,7525,7350,7500,134601200,588300,1648700,76678900,45612400
2021-10-21,7500,7550,7350,7400,106120100,288800,761200,81479100,57477300
2021-10-22,7450,7550,7425,7525,96730700,2282100,1578300,24005100,63024900
2021-10-25,7400,7525,7400,7525,60329800,167300,7621300,30023700,46735400
2021-10-26,7600,7600,7500,7525,70103000,2084900,496500,26772000,55209100
2021-10-27,7575,7575,7425,7450,57067000,47900,358500,25940800,33710700
2021-10-28,7350,7425,7350,7375,75271900,10524200,958900,56777100,51439000
2021-10-29,7450,7475,7375,7475,60639200,35900,874000,40016200,45211400
2021-11-01,7550,7550,7400,7400,38593400,460500,62500,24773900,25090100
2021-11-02,7375,7425,7250,7300,90535400,939400,706400,67704600,42469600
2021-11-03,7300,7400,7250,7350,61621500,66900,446300,43453700,43195000
2021-11-04,7425,7475,7375,7375,61081400,160800,74100,34122000,39788500
2021-11-05,7475,7475,7375,7450,43120400,45700,438100,19415300,32572800
2021-11-08,7500,7600,7450,7575,85441700,21700,307000,30624000,74034100
2021-11-09,7600,7675,7575,7675,101785800,31000,4371800,37395800,88923800
2021-11-10,7675,7675,7575,7650,47503900,119400,6361700,23986600,37893400
2021-11-11,7700,7750,7600,7675,55790000,21500,5212500,27284000,41445700
2021-11-12,7750,7750,7525,7525,52590100,1170000,145800,31346000,28553200
2021-11-15,7625,7625,7500,7500,67344200,368400,60100,52690900,48449800
2021-11-16,7400,7475,7325,7475,98616900,13000,10646300,88010500,64776500
2021-11-17,7500,7575,7425,7575,61968100,10300,2748900,46568400,49342800
2021-11-18,7425,7500,7400,7400,78839600,945500,1404100,68107700,34207300
2021-11-19,7425,7450,7375,7425,68203700,434400,322900,39983100,40324300
2021-11-22,7425,7525,7400,7475,66328300,165900,325600,34378300,37176600
2021-11-23,7400,7500,7400,7475,43477500,59200,434300,33465500,33836300
2021-11-24,7575,7575,7425,7475,35181400,511800,4100,24275200,25259900
2021-11-25,7450,7525,7425,7425,40216100,588400,24400,27706300,23487500
2021-11-26,7400,7450,7250,7275,113288400,3922800,289100,69345200,25366900
2021-11-29,7275,7425,7175,7400,87907900,111200,381300,54595300,30797600
2021-11-30,7325,7425,7275,7275,144923700,5751200,4500,120782500,108360200
2021-12-01,7275,7450,7275,7300,76538100,339000,124000,41736700,48348900
2021-12-02,7375,7500,7300,7500,66831000,24500,7315700,34770500,42713400
2021-12-03,7525,7525,7350,7375,63283700,441100,45300,42533700,30378200
2021-12-06,7450,7475,7350,7350,56944100,1509700,1000,34427300,29659200
2021-12-07,7450,7475,7350,7350,51258200,3979300,110500,32942700,38303700
2021-12-08,7450,7475,7400,7425,74775000,2298800,248900,46843300,63346000
2021-12-09,7400,7450,7350,7350,54886400,5069300,28300,43098900,25318500
2021-12-10,7325,7375,7275,7375,91092400,55400,1102400,72465000,33157200
2021-12-13,7375,7400,7300,7300,59977100,4270900,7200,49513600,42009600
2021-12-14,7300,7375,7275,7300,49763600,1780000,18000,35103900,31494600
2021-12-15,7300,7375,7275,7300,52477600,1526500,25300,29140800,32426800
2021-12-16,7375,7400,7275,7275,95171400,1102500,36300,70741100,66497700
2021-12-17,7325,7500,7300,7500,107096800,235600,5009000,57064500,94209400
2021-12-20,7350,7400,7325,7375,74753000,4330900,560300,53309200,56923000
2021-12-21,7325,7400,7325,7375,52386100,3409500,818000,41661000,38226900
2021-12-22,7425,7425,7325,7325,33232000,309100,326600,22597200,20519500
2021-12-23,7325,7350,7300,7300,37136400,39800,133700,24580400,14091900
2021-12-24,7300,7350,7300,7300,30802100,2377100,400900,12942200,11990000
2021-12-27,7300,7350,7300,7350,20722100,32100,1350500,6949400,6137300
2021-12-28,7375,7400,7325,7350,39343800,317200,74100,18382300,26672300
2021-12-29,7350,7375,7300,7300,42079500,4366600,771600,28948500,18164200
2021-12-30,7350,7350,7300,7300,49954700,63900,455700,31386700,33212700
2022-01-03,7325,7400,7300,7325,54287400,1313400,133200,34027400,39779200
2022-01-04,7325,7450,7325,7400,70624000,259900,586500,37678600,52907100
2022-01-05,7450,7525,7375,7450,76164900,66200,3311900,32054700,63626700
2022-01-06,7500,7525,7425,7475,63657100,565800,19800,22933200,48135500
2022-01-07,7550,7700,7500,7650,143433300,280900,1283900,32018300,114085600
2022-01-10,7575,7650,7550,7600,45351900,2630500,745600,30396700,34712900
2022-01-11,7650,7700,7625,7700,110334600,59500,8573400,42699400,104567300
2022-01-12,7700,7700,7650,7700,62606000,190400,7249300,25433700,56810300
2022-01-13,7700,7750,7650,7700,50025200,129700,2048800,18246000,38183200
2022-01-14,7700,7850,7650,7850,65898700,125100,4177700,16775700,45156700
2022-01-17,7900,7900,7700,7750,63902600,370100,2199200,40929100,40411800
2022-01-18,7775,7775,7550,7675,71476300,15200,4903800,49362900,40610500
2022-01-19,7650,7725,7575,7675,60389700,85000,1456800,45327300,42882400
2022-01-20,7725,7775,7625,7775,59925500,8700,1443700,38118100,49039600
2022-01-21,7775,7950,7700,7950,63370500,1400,3766900,17557600,52581800
2022-01-24,7825,7850,7775,7800,40278300,272100,226500,20286300,16711000
2022-01-25,7675,7775,7625,7775,106796900,800,1043300,83332700,64414600
2022-01-26,7700,7750,7650,7700,53350200,906100,29300,44781700,28745400
2022-01-27,7625,7800,7625,7800,71945100,48000,9467200,53118000,46094900
2022-01-28,7800,7825,7700,7775,70595000,30300,1830600,56449100,49098400
2022-01-31,7775,7775,7625,7625,68122000,474300,19000,47736100,39626500
2022-02-02,7775,7800,7675,7800,65308100,2600,5690800,31074000,61387800
2022-02-03,7800,7825,7700,7725,35100600,2453500,1980600,20665400,26524200
2022-02-04,7750,7800,7700,7725,39324700,102700,547700,22269300,31636100
2022-02-07,7775,7800,7700,7800,56813200,58400,884500,30020400,49118000
2022-02-08,7750,7850,7725,7725,61883100,756400,58100,33255000,41979400
2022-02-09,7850,7950,7800,7950,108922200,2500,4186000,41896900,92330700
2022-02-10,7950,7950,7750,7750,93277000,4060200,6100,56600500,49278300
2022-02-11,7675,7825,7650,7825,71968800,500,2021100,49019800,43738600
2022-02-14,7750,7775,7700,7700,57710700,7041400,105900,41532600,30660000
2022-02-15,7750,7875,7725,7875,55617000,1600,2248900,25628000,40148100
2022-02-16,7850,7975,7825,7975,77055100,100,3549200,40344400,68142100
2022-02-17,7850,7925,7800,7900,48704600,31400,188700,27826300,27298200
2022-02-18,7950,7950,7850,7925,56813400,146500,166500,37660300,43414800
2022-02-21,7925,7975,7900,7950,43821700,101700,1665000,26293500,33881900
2022-02-22,7900,7950,7850,7900,80095500,425000,709800,52746200,53663100
2022-02-23,7900,8100,7875,8050,99240300,224600,1112400,36861600,68544900
2022-02-24,8125,8150,7925,8000,124947700,64300,749900,59944000,85282100
2022-02-25,7950,8175,7925,8050,135899900,1012500,92000,100626500,89839000
2022-03-01,8000,8175,8000,8050,136616800,3513800,98200,113436900,116006500
2022-03-02,8225,8225,7975,7975,100301000,1021500,3597200,71211200,72222300
2022-03-04,7975,8025,7900,7900,132983400,9501200,15500,114463400,100812600
2022-03-07,7800,7850,7700,7700,130990900,5110500,31800,106016000,40966200
2022-03-08,7700,7850,7650,7650,119256500,547400,21000,89504800,65853100
2022-03-09,7700,7950,7650,7850,132814500,3734900,5200,88632500,103933700
2022-03-10,7925,7975,7800,7925,86484000,94100,275600,61636400,60736300
2022-03-11,7725,7950,7725,7950,61053900,21000,3089900,39946900,29839000
2022-03-14,8050,8100,7950,8075,78432100,182800,670800,30723600,62455300
2022-03-15,8150,8200,8075,8150,111214500,2200,11897200,41038900,98339800
2022-03-16,8275,8275,8075,8200,149761300,150800,1435000,51769600,131968800
2022-03-17,8300,8300,8000,8000,132439400,890600,39900,92482300,78411500
2022-03-18,8000,8100,7900,7900,143981700,11860700,70000,124426500,107894000
2022-03-21,7800,7950,7800,7900,85485500,86600,144600,76439400,52071400
2022-03-22,7900,7950,7875,7925,60010900,97200,705000,35579500,37089600
2022-03-23,7925,7950,7825,7900,82208000,5700,1730200,53909300,51091000
2022-03-24,7850,7950,7800,7925,95245100,2087200,2037200,69856500,63017800
2022-03-25,7900,7950,7900,7950,85101200,25128800,1418100,45860300,48261000
2022-03-28,7825,7900,7800,7900,83911500,397600,4771800,61461700,28101400
2022-03-29,7875,7900,7825,7850,62180600,2066800,681600,33830000,40764200
2022-03-30,7900,7900,7825,7875,71430600,103000,1824800,40444400,49174600
2022-03-31,7925,8000,7875,7975,112691900,64500,8981800,58727000,98800900
2022-04-01,8075,8075,7850,7925,105575400,21600,6169600,60003900,66260600
2022-04-04,7925,7925,7825,7900,57321200,34200,2352500,34306400,33976800
2022-04-05,7900,7900,7850,7900,48528300,376300,2088200,22698400,31413900
2022-04-06,7825,7850,7750,7750,119263000,5768900,1118100,72551900,34107400
2022-04-07,7725,7825,7700,7750,68619400,3869500,305600,35008000,32142100
2022-04-08,7800,7875,7775,7850,69791600,251400,45800,33892300,54866300
2022-04-11,7825,7875,7725,7725,62776200,2956700,2000,33447700,35718800
2022-04-12,7725,7800,7700,7800,73471300,848600,131300,34729500,53586600
2022-04-13,7800,7850,7750,7800,57622100,471800,29200,26534700,31143500
2022-04-14,7800,7800,7700,7700,93342900,1586400,49200,50523000,25394500
2022-04-18,7700,7725,7625,7700,68464700,1091700,245500,30021500,18011000
2022-04-19,7700,7700,7625,7625,98632000,7190700,77200,59543400,55422000
2022-04-20,7725,7725,7625,7650,124388800,8051100,3623700,80053800,71328600
2022-04-21,7800,7925,7750,7925,129323400,311200,161500,43351800,99215400
2022-04-22,7850,7925,7800,7875,85956100,102100,716900,45945700,63400400
2022-04-25,7875,8000,7825,8000,91279600,201500,10523500,34381300,50386700
2022-04-26,7925,8125,7925,8125,128360900,1482100,4746600,35350200,99623700
2022-04-27,8075,8200,8075,8200,89463100,26400,11097000,40812800,80719400
2022-04-28,8250,8250,8075,8125,133730600,251500,23300,83732200,98613500
2022-05-09,7875,7900,7600,7600,456796600,16321800,7368500,379262200,202082900
2022-05-10,7250,7600,7250,7525,268445700,7116200,65500,219657800,96401200
2022-05-11,7525,7700,7450,7650,156535200,400,885600,105473000,65461300
2022-05-12,7525,7550,7275,7275,240529600,5571700,337400,180914700,71834200
2022-05-13,7250,7475,7250,7325,212968600,2450000,2000,165194900,119604000
2022-05-17,7275,7475,7275,7400,159657600,4292200,3900,130288400,104030800
2022-05-18,7500,7575,7375,7575,153514300,1772800,4244100,103613700,111078200
2022-05-19,7400,7475,7375,7450,140908900,222300,562500,108933000,86892700
2022-05-20,7425,7475,7400,7400,86520200,5811400,29600,61877800,41264600
2022-05-23,7450,7475,7350,7375,71603500,984300,1576100,36155800,44660400
2022-05-24,7325,7475,7325,7350,108710800,8852200,1000,80126400,57586100
2022-05-25,7400,7450,7350,7375,76747400,1606600,1162700,49560700,54525300
2022-05-27,7525,7575,7475,7575,84336900,7800,4222500,41870700,70912500
2022-05-30,7575,7600,7475,7575,105411400,24100,2723200,63980200,79073300
2022-05-31,7600,7750,7525,7750,286292700,813400,4523300,190467600,241163300
2022-06-02,7625,7675,7525,7575,149226300,1257400,741200,98519900,107541100
2022-06-03,7600,7675,7575,7600,80563100,2858500,21900,43713300,54333800
2022-06-06,7550,7575,7425,7450,81140300,5922700,50400,40498500,38006900
2022-06-07,7300,7475,7300,7375,129242500,3232400,3400,97472700,57788700
2022-06-08,7500,7600,7425,7600,108910500,100,1471800,61241100,93924600
2022-06-09,7500,7575,7500,7500,107828300,129600,55100,78367600,81899800
2022-06-10,7400,7450,7350,7350,111768600,6372800,139300,59165100,43382400
2022-06-13,7300,7400,7275,7350,85539500,1827800,1425700,61341800,30514700
2022-06-14,7300,7400,7250,7400,80865100,177600,147500,61230400,37474300
2022-06-15,7300,7375,7300,7325,130367100,4368300,22000,108591200,76940500
2022-06-16,7400,7600,7375,7575,132666300,8112500,11811900,56856700,75094700
2022-06-17,7425,7550,7425,7500,117839400,2428000,261900,95454300,74683400
2022-06-20,7600,7650,7500,7625,88138700,61900,1663200,32323100,61095000
2022-06-21,7600,7650,7550,7650,44295700,5100,6562700,19822000,24610700
2022-06-22,7625,7650,7500,7500,53041800,2065700,116100,37710600,33231100
2022-06-23,7450,7575,7450,7525,60443000,490800,532400,44338300,41325800
2022-06-24,7600,7600,7475,7475,57956600,1002700,1198800,39729500,31845700
2022-06-27,7475,7500,7350,7350,77936800,5551600,24900,71056900,26855100
2022-06-28,7300,7400,7300,7300,119218500,1164200,600900,104171100,49258700
2022-06-29,7325,7400,7275,7275,75315200,9535900,3500,57299800,35150500
2022-06-30,7300,7400,7250,7250,101343900,11299700,5000,75516400,50451800
2022-07-01,7300,7325,7250,7250,68738800,4542500,120200,51635000,29635200
2022-07-04,7250,7275,7000,7050,102238600,2357700,5000,77868400,14275100
2022-07-05,7100,7325,7100,7250,69172900,191200,29500,28722200,33983800
2022-07-06,7300,7325,7175,7300,66801100,1300,2443100,52942700,50062100
2022-07-07,7225,7250,7100,7100,86126800,3183800,22500,69722300,21363700
2022-07-08,7125,7175,7075,7150,64312400,139400,309700,40086700,26946700
2022-07-11,7200,7200,7125,7125,36830800,1219100,166900,24193400,19679100
2022-07-12,7175,7250,7150,7175,34269000,153500,47000,18708000,19294700
2022-07-13,7100,7125,7000,7000,71988200,12384300,500,55677000,17581700
2022-07-14,7025,7100,7000,7025,83316300,2156500,1200,61382200,45353600
2022-07-15,7100,7100,7000,7000,57419900,5774700,176000,46906100,29107800
2022-07-18,7025,7150,7025,7150,60077700,200,1897000,39281900,24825200
2022-07-19,7100,7175,7100,7175,59641000,410500,1971900,44056900,39834000
2022-07-20,7200,7400,7175,7400,105792900,26200,6272400,40420800,55641700
2022-07-21,7400,7400,7250,7400,64337100,8700,5587200,27503800,50027900
2022-07-22,7400,7400,7300,7325,38956500,30700,292600,22203000,22326200
2022-07-25,7350,7375,7300,7300,31247600,1002600,168300,16112700,14527500
2022-07-26,7250,7375,7250,7300,44379900,1800800,103800,28994000,26444100
2022-07-27,7325,7350,7275,7325,58465500,364000,851000,42452700,42338300
2022-07-28,7375,7450,7325,7350,86909700,1877600,9086700,49417900,64764500
2022-07-29,7400,7475,7350,7350,131553000,2045500,371100,81726500,88805800
2022-08-01,7350,7500,7350,7500,104841600,386500,2842800,43601100,87895100
2022-08-02,7600,7625,7500,7600,106469500,300,4109200,48406900,97220300
2022-08-03,7625,7625,7575,7625,65102200,1105900,6538500,34022900,57134200
2022-08-04,7675,7800,7650,7800,144102500,4500,5713200,47342500,132168400
2022-08-05,7825,7875,7725,7875,118734200,1603200,9784500,44029000,102967700
2022-08-08,7875,7925,7750,7875,84328900,12208800,2293700,38127500,77956900
2022-08-09,7875,7975,7875,7900,92875800,8120100,2357000,27708700,77744600
2022-08-10,7800,7900,7725,7900,104376300,5697700,657200,52674700,84904300
2022-08-11,7850,7950,7825,7950,73204700,4300,9413000,22322100,56463400
2022-08-12,7925,7975,7850,7925,61083100,1002000,6481300,20988000,55728100
2022-08-15,7950,7975,7900,7950,81411000,28300,801400,26864200,65048500
2022-08-16,7950,7975,7850,7975,83556700,4298000,3154600,36023200,76503300
2022-08-18,7900,8025,7875,8000,86136900,158500,4465000,31254100,75544000
2022-08-19,8050,8050,7900,7900,58194900,371000,700,21643500,39116600
2022-08-22,7850,8000,7825,8000,97293300,6000,10210200,58382200,84951400
2022-08-23,8000,8000,7900,7900,71671800,545400,8900,44596600,43076500
2022-08-24,7950,8025,7900,7950,108892400,2861200,667800,59576100,95491400
2022-08-25,8000,8100,7900,8075,99503500,130100,13521900,36430700,83100400
2022-08-26,8025,8125,8000,8000,80472400,532700,400,51908900,74676300
2022-08-29,8000,8150,7950,8150,72115100,6700,9059000,23576200,53816800
2022-08-30,8100,8275,8075,8175,109596600,1384000,72100,36861300,89995300
2022-08-31,8075,8225,8050,8200,137659900,27528300,2087000,97677800,116455800
2022-09-01,8150,8250,8125,8150,76120100,800900,528600,63991300,56403700
2022-09-02,8150,8225,8150,8225,61351000,16800,438300,39201400,56785100
2022-09-05,8225,8300,8200,8275,62906000,239700,165600,32186600,54977300
2022-09-06,8300,8350,8250,8275,62906000,239700,165600,32186600,54977300
2022-09-07,8250,8375,8250,8375,101242600,18300,1767800,53460500,91459500
2022-09-08,8400,8500,8350,8350,132777400,1237100,2000,90254800,104363600
2022-09-09,8500,8500,8275,8375,132777400,1237100,2000,90254800,104363600
2022-09-12,8325,8425,8325,8375,52395300,90500,2282500,40179400,44493100
2022-09-13,8375,8575,8375,8525,124485200,8902900,479900,80179500,110013900
2022-09-14,8375,8650,8375,8500,124485200,8902900,479900,80179500,110013900
2022-09-15,8500,8875,8500,8750,190404800,102300,74700,97401400,166667900
2022-09-16,8700,8725,8450,8450,363127600,5997500,677300,331990400,300040600
2022-09-19,8475,8750,8450,8650,102530600,197400,1680500,55531500,64310900
2022-09-20,8550,8650,8550,8550,89238400,6141400,300,71290500,70459200
2022-09-21,8525,8600,8425,8475,90933700,1698100,21000,79997500,46653400
2022-09-22,8375,8525,8375,8475,61908500,6086200,3126000,50438200,35986500
2022-09-23,8375,8475,8375,8375,60567600,3237700,42800,48311200,24004500
2022-09-26,8200,8500,8200,8425,106228200,493800,10700,76685300,56585900
2022-09-27,8375,8450,8300,8300,89567100,1942800,14100,81201800,45884100
2022-09-28,8250,8425,8250,8325,89153400,566600,14300,64220500,63642400
2022-09-29,8325,8450,8325,8375,62643700,54900,722400,50534200,39118600
2022-09-30,8375,8575,8275,8550,176524800,3128400,1788100,118035100,153621600
2022-10-03,8450,8525,8450,8500,115079600,163400,54100,106797500,105557800
2022-10-04,8525,8625,8525,8550,80524500,402600,10791400,66370700,66932300
2022-10-05,8525,8550,8425,8450,63788000,1909400,7730400,51642600,27903000
2022-10-06,8475,8500,8425,8425,43967400,277600,6800,33598800,34392400
2022-10-07,8325,8375,8200,8200,112043400,5824700,3700,98864000,42623900
2022-10-10,8150,8375,8125,8300,80238200,171800,59200,54283500,53676500
2022-10-11,8200,8300,8150,8250,64060000,2639300,397900,55203600,41813100
2022-10-12,8200,8325,8175,8325,64060000,2639300,397900,55203600,41813100
2022-10-13,8275,8375,8275,8275,62282800,2110500,10000,52295700,44916900
2022-10-14,8300,8350,8250,8250,71181100,1112400,230200,62097700,56294700
2022-10-17,8250,8300,8175,8250,56387500,275000,55200,43303800,36596800
2022-10-18,8275,8475,8250,8300,85665300,199800,57000,64805100,65581000
2022-10-19,8250,8350,8225,8275,85665300,199800,57000,64805100,65581000
2022-10-20,8250,8500,8250,8500,91812300,3000,1690100,45387400,80523900
2022-10-21,8450,8725,8450,8650,122777800,1449200,3100,55156900,106818400
2022-10-24,8750,8900,8725,8900,89416500,112800,2217800,23022500,73420800
2022-10-25,8825,8875,8700,8700,89442400,132800,28800,65963500,59387700
2022-10-26,8625,8650,8550,8550,87211700,709700,54900,63382600,46008100
2022-10-27,8550,8700,8550,8700,77023600,27700,1949400,51345000,59455900
2022-10-28,8650,8750,8650,8750,67040200,1400,3290000,38190200,48440500
2022-10-31,8850,8850,8775,8800,105566600,51300,2899900,52276900,75687200
2022-11-01,9000,9000,8725,8800,107394700,84600,5726400,66821900,78935500
2022-11-02,8800,8825,8725,8750,58317000,975800,149500,42650400,44473900
2022-11-03,8700,8825,8700,8800,72143700,1562600,1148700,42316400,59600600
2022-11-04,8775,8800,8675,8775,72143700,1562600,1148700,42316400,59600600
2022-11-07,8725,8850,8675,8850,73900800,2800,2470800,54830100,53790000
2022-11-08,8850,8875,8725,8750,42527400,460700,168400,32576400,29683600
2022-11-09,8675,8875,8675,8875,68174100,11700,2961500,43202800,54153700
2022-11-10,8725,8800,8725,8800,74779800,51700,940000,60557500,48126800
2022-11-11,8900,8925,8825,8850,59597900,424500,1098100,30950200,34073000
2022-11-14,8875,8900,8750,8750,61431700,1302100,21600,45792000,45479900
2022-11-15,8775,8850,8750,8800,61431700,1302100,21600,45792000,45479900
2022-11-16,8625,8675,8550,8600,143585500,720500,215500,129538700,57849100
2022-11-17,8625,8825,8600,8725,72699300,411300,900,39102800,52205300
2022-11-18,8725,8900,8725,8825,83899100,467200,65100,35008700,76766300
2022-11-22,8900,8950,8850,8900,84684200,1331200,2025700,54659700,80047600
2022-11-23,8900,8975,8875,8875,84684200,1331200,2025700,54659700,80047600
2022-11-24,8975,9000,8950,9000,61189600,27600,2198200,33996900,49430100
2022-11-25,9000,9000,8900,8975,60465700,37600,2165400,49387700,47258800
2022-11-28,9050,9100,8975,9025,77649600,8946800,208400,61822400,62065400
2022-11-29,8975,9075,8925,8975,81737400,4084100,313100,59868100,56975000
2022-11-30,8875,9400,8850,9300,387655900,15200,150100,322946100,359931600
2022-12-01,9275,9350,9000,9000,132767900,6571800,2500,105329900,60839900
2022-12-02,8900,8975,8900,8900,137809400,93600,1031300,126024000,61692600
2022-12-05,8800,8900,8775,8775,138651400,157600,81700,126110600,56015000
2022-12-06,8725,8750,8575,8675,180913300,29800,818400,137949600,69251700
2022-12-07,8500,8575,8450,8450,195092800,8900600,171600,167691800,61530700
2022-12-08,8375,8575,8350,8500,149608500,1588200,2000,107095500,49755800
2022-12-09,8500,8600,8450,8575,75502100,78500,2142900,57196100,36940300
2022-12-12,8525,8700,8475,8700,84280700,72100,1688400,62637800,41193600
2022-12-13,8625,8700,8550,8700,83504800,112900,176600,61643200,45802100
2022-12-14,8600,8700,8525,8625,118238400,169500,1677400,94493000,57891400
2022-12-15,8575,8600,8500,8500,80585500,1741800,1765900,73257500,39450600
2022-12-16,8425,8650,8400,8600,80585500,1741800,1765900,73257500,39450600
2022-12-19,8650,8700,8600,8650,54727200,108000,1802300,39511100,39356500
2022-12-20,8550,8650,8550,8575,41296000,50000,231000,26184700,20464600
2022-12-21,8600,8700,8575,8675,33620500,1846900,1516600,20771300,15798200
2022-12-22,8650,8675,8575,8575,52110600,5013700,85500,37209400,24255900
2022-12-23,8525,8575,8500,8500,47393000,3291300,21600,37603000,17998400
2022-12-26,8500,8625,8500,8575,20515300,3600,52000,8862900,7485600
2022-12-27,8600,8650,8575,8600,28693700,261600,1084100,9637200,17426500
2022-12-28,8650,8650,8550,8650,48368000,10600,1568500,34398500,29780800
2022-12-29,8525,8600,8500,8575,47020900,777100,666800,36477500,19907900
2022-12-30,8575,8650,8550,8550,44681400,617300,486600,35380100,27032100
2023-01-02,8575,8600,8500,8550,11409600,1168800,346300,2076000,3022800
2023-01-03,8550,8600,8525,8550,27425000,14000,502100,20004900,13779600
2023-01-04,8525,8575,8350,8350,90993200,3936600,4000,76845000,37963900
2023-01-05,8350,8375,8150,8250,128838500,72000,1673100,92434800,60302100
2023-01-06,8100,8325,8100,8300,69286600,29800,1202700,53905200,44905500
2023-01-09,8325,8450,8325,8450,86930600,378500,1088400,64795600,75466900
2023-01-10,8400,8425,8150,8175,89322900,436300,155900,61855800,34464500
2023-01-11,8050,8150,8000,8125,119320800,874200,618000,96302700,54251000
2023-01-12,8150,8275,8125,8175,91113300,1426600,266800,69293200,44643200
2023-01-13,8150,8175,8025,8050,119788700,168900,254100,92513100,57256000
2023-01-16,8050,8200,8050,8150,94593700,5918900,484600,77074900,47533400
2023-01-17,8175,8375,8150,8325,88695900,214300,271900,59286800,47594700
