Trading Date,Open,High,Low,Close,Volume,Bid Volume,Offer Volume,Foreign Sell,Foreign Buy
2020-04-20,10300,10300,10025,10075,5211200,15600,500,3238900,2698800
2020-04-21,10075,10200,9975,9975,2472900,51800,26900,1374200,1021900
2020-04-22,10000,10175,9975,10025,4752000,76400,68200,2246100,3288100
2020-04-23,10175,10250,10050,10150,5175900,22800,217500,1223000,1843400
2020-04-24,10200,10200,9900,9900,6779300,490800,3200,4149500,3688200
2020-04-27,9900,10050,9750,9925,3587100,65300,239200,1121200,937100
2020-04-28,9900,10050,9900,10025,3350600,3900,64400,1475600,2277600
2020-04-29,10050,10100,9900,10000,3956900,5300,153600,1456700,2449200
2020-04-30,10050,10150,9875,9875,7794500,27200,20500,2424700,3370500
2020-05-04,9875,9900,9700,9700,5036700,89700,31900,1482800,1246300
2020-05-05,9850,9850,9700,9750,2481700,183000,27200,1465400,410400
2020-05-06,9775,9875,9650,9675,5417100,380800,20900,2560700,1119700
2020-05-08,9700,9775,9550,9625,7505800,93700,2600,6198000,3720100
2020-05-11,9725,9825,9700,9750,3409000,17700,10400,1381000,1329200
2020-05-12,9750,9800,9625,9750,10015800,200,500,2366100,2261100
2020-05-13,9750,9775,9600,9650,3462800,173100,5800,1451100,1318100
2020-05-14,9675,9975,9600,9725,7272200,25200,5500,1732900,1819400
2020-05-15,9800,9900,9700,9700,6164400,87300,400,2796900,2443400
2020-05-18,9700,9825,9625,9725,3533300,1500,5200,1609300,1735300
2020-05-19,9800,9950,9800,9900,6299300,1700,118700,770700,819500
2020-05-20,9800,9900,9350,9600,11973600,580900,300,1544500,4592100
2020-05-26,9600,9600,8950,8950,10324600,0,92976000,135300,1821000
2020-05-27,8700,8700,8325,8325,13319000,0,83524600,3158800,2612700
2020-05-28,8075,8575,7750,8325,204450600,1197300,115400,59653200,16510200
2020-05-29,8350,8500,8150,8150,61130900,6217800,479800,35564400,29117900
2020-06-02,8250,8550,8250,8475,39990400,1884800,724500,11305000,13271900
2020-06-03,8600,8800,8400,8500,38866800,808900,237100,7193000,8143000
2020-06-04,8525,8700,8500,8500,28171800,1767900,211700,10791600,9650300
2020-06-05,8525,8625,8400,8625,13685700,275600,281600,1953000,5875500
2020-06-08,8725,9000,8700,8775,24469300,294400,67300,5187400,3614600
2020-06-09,8850,8975,8800,8900,21394700,36000,211800,4055500,6237300
2020-06-10,8800,8900,8625,8650,15356000,276700,31200,1882700,2555800
2020-06-11,8575,8750,8450,8600,11516100,95500,83500,1876800,4499600
2020-06-12,8600,8625,8200,8600,15411500,2024800,73000,3981900,7049600
2020-06-15,8600,8800,8575,8700,12064600,728000,226200,1977000,3958500
2020-06-16,8700,8900,8700,8875,9437600,38800,1303500,2169900,3867300
2020-06-17,8875,9000,8875,8950,7449300,43000,1611000,1723100,3381600
2020-06-18,8900,8975,8750,8750,6346200,300600,31900,1771200,1464900
2020-06-19,8700,8925,8675,8925,6381100,500,147500,3211000,3605600
2020-06-22,8925,9250,8900,9100,15587900,151600,1373900,3702500,3379800
2020-06-23,9150,9150,8925,8925,12104800,156400,18300,8206900,4955900
2020-06-24,8950,9075,8925,9075,6518200,17400,85800,2007600,2275600
2020-06-25,9075,9075,8950,8975,5614100,116200,41400,2651600,2192400
2020-06-26,9075,9250,9000,9225,10454900,40400,223600,1745600,5714000
2020-06-29,9200,9450,9125,9400,12020200,489000,155500,4537800,6900600
2020-06-30,9450,9500,9350,9350,13922700,62300,80800,5561000,8950600
2020-07-01,9350,9400,9200,9200,7022000,85200,19300,4159700,2942400
2020-07-02,9250,9550,9225,9550,7749600,200,5157800,2122000,6057300
2020-07-03,9525,9600,9400,9425,3649100,265700,53700,1995600,684500
2020-07-06,9425,9525,9400,9425,3042600,95700,154700,986700,751200
2020-07-07,9425,9500,9400,9500,6629600,128400,6291200,2934600,5609500
2020-07-08,9425,9550,9300,9450,9140000,112300,68200,3882100,4323700
2020-07-09,9500,9525,9350,9350,5609200,179600,700,2081100,1614900
2020-07-10,9350,9400,9200,9225,6827600,1449400,14800,1825600,1327400
2020-07-13,9325,9350,9225,9250,4046700,731900,5600,1408800,1174400
2020-07-14,9400,9450,9250,9450,4863900,4400,328800,708300,1727600
2020-07-15,9450,9500,9425,9450,5436400,98000,226800,669000,2860300
2020-07-16,9500,9650,9450,9575,12667900,6400,150400,1930600,6559500
2020-07-17,9650,9650,9125,9275,18966400,803700,145500,1861500,1608700
2020-07-20,9350,9425,9225,9325,13802800,80900,196700,3363400,7893300
2020-07-21,9325,9425,9325,9325,7936100,612800,600,5748400,3575700
2020-07-22,9375,9425,9325,9375,5859000,79400,510700,2448900,3708900
2020-07-23,9375,9475,9375,9400,9044800,518900,419700,1609000,4473300
2020-07-24,9300,9325,9175,9175,9935000,889500,11071600,1693700,2087900
2020-07-27,9200,9300,9000,9000,12846800,94400,500,3493900,1658400
2020-07-28,9075,9150,9000,9050,9219900,110700,1866900,2633800,4214100
2020-07-29,9075,9125,9050,9125,6255400,3100,647600,2501600,2789300
2020-07-30,9125,9200,9075,9200,8499300,100,884700,6229600,5744300
2020-08-03,9200,9400,9075,9300,20483300,53200,50400,5571800,9833300
2020-08-04,9425,10425,9200,10025,45798800,187700,85300,4338900,12459900
2020-08-05,10000,10625,9925,10550,25765000,431000,1100,3017900,13155200
2020-08-06,10575,10600,10325,10325,11910700,468000,70700,5166800,5812800
2020-08-07,10325,10375,10075,10175,11490600,305700,19000,5435900,2196400
2020-08-10,10200,10250,10050,10175,8662600,9400,45800,5445600,1621100
2020-08-11,10175,10350,10125,10200,8829900,32000,21200,6088500,4039900
2020-08-12,10225,10300,10125,10150,7687000,175200,95000,2903200,3652200
2020-08-13,10150,10275,10150,10250,8840200,1500,468100,5008500,5062100
2020-08-14,10250,10300,10125,10175,6382600,143100,137800,1899700,1617800
2020-08-18,10200,10275,10125,10200,6105900,8900,102300,2792300,3146200
2020-08-19,10200,10275,10100,10100,5372500,185000,1100,3603000,1993000
2020-08-24,10150,10275,10150,10225,7070300,276200,275100,4536800,3180900
2020-08-25,10225,10475,10200,10425,8463700,6200,53700,3580300,1723600
2020-08-26,10425,10500,10325,10350,4974600,32100,7600,2150200,2024200
2020-08-27,10450,10450,10300,10350,3609200,10300,320700,1925500,1349300
2020-08-28,10400,10400,10250,10325,3591500,249200,56400,1889600,576000
2020-08-31,10325,10375,10225,10225,6480900,458500,900,4384600,3496400
2020-09-01,10175,10250,10125,10225,5985500,332900,1010000,4475900,2257000
2020-09-02,10325,10350,10200,10200,6190400,3799300,1700,5340500,1660400
2020-09-03,10200,10350,10200,10225,4452600,40300,59200,1862400,2171300
2020-09-04,10250,10375,10100,10300,6204400,67500,732100,3143700,2302800
2020-09-07,10275,10325,10250,10325,2898700,408800,2498900,1043200,823700
2020-09-08,10325,10375,10275,10325,8859000,1139300,1062500,1600800,1281800
2020-09-09,10300,10450,10250,10275,5255900,236000,128900,1531000,1881400
2020-09-10,10225,10225,9600,9975,14206300,18100,107500,4340700,2992800
2020-09-11,9900,10500,9725,10250,12182000,600,300,4973900,3799800
2020-09-14,10400,10600,10375,10550,6768500,33600,329600,1318100,2619100
2020-09-15,10575,10600,10375,10400,3665900,485000,17400,1540600,1640200
2020-09-16,10500,10550,10350,10450,3624200,600,3385900,1855700,2289300
2020-09-17,10450,10475,10050,10200,4053600,5500,5200,1650900,561000
2020-09-18,10200,10275,10150,10175,4415000,105200,113400,3726900,2977600
2020-09-21,10175,10275,10000,10150,2745700,86100,4100,1320200,858800
2020-09-22,10050,10350,9950,10250,5540400,7800,23300,2258300,1734300
2020-09-23,10350,10375,10150,10350,6495900,1300,368400,2349000,3155900
2020-09-24,10225,10225,10025,10100,5972900,25500,13700,4338700,1435300
2020-09-25,10200,10250,10050,10050,6329100,325800,200,5190600,1572800
2020-09-28,10175,10175,10050,10075,3033500,337000,10000,1790800,1549000
2020-09-29,10175,10175,10050,10150,3448900,11200,93900,2260900,2471900
2020-09-30,10200,10200,10075,10075,3833100,943900,2000,2054900,1597100
2020-10-01,10075,10175,10075,10150,2693500,49700,55900,1840900,917900
2020-10-02,10150,10175,10025,10075,2634300,72400,16000,1330300,320200
2020-10-05,10075,10175,10050,10100,2439600,185900,8400,1484300,549500
2020-10-06,10200,10200,10100,10100,2538900,24800,2000,1846200,716700
2020-10-07,10150,10150,10000,10000,4764400,859900,7100,2769100,1442600
2020-10-08,10025,10075,10025,10075,3209400,8000,1423600,2089900,1775400
2020-10-09,10100,10100,10050,10050,2004200,231900,238600,1494500,853000
2020-10-12,10050,10075,9950,9950,6518600,322400,37400,3735200,635800
2020-10-13,9900,9950,9875,9925,7526700,3600,240300,1555200,1388800
2020-10-14,10000,10000,9875,9950,9351800,780100,217900,3099100,4089100
2020-10-15,9925,9950,9750,9750,10009200,302500,32400,4883900,2303200
2020-10-16,9775,9925,9750,9750,7227300,191700,2500,4140100,2274500
2020-10-19,9775,9875,9775,9825,2188500,153600,141600,839900,310000
2020-10-20,9825,9850,9725,9725,6697000,731200,11900,5127700,1285100
2020-10-21,9725,9850,9650,9700,9752700,243800,100,6107000,1794600
2020-10-22,9700,9725,9650,9650,5281200,711800,5000,3767100,1977700
2020-10-23,9700,9775,9700,9725,2466700,61800,63300,1472500,1288800
2020-10-26,9725,9875,9700,9775,5331300,673100,1600,3079800,592900
2020-10-27,9750,9775,9650,9650,4979000,1043200,3400,2830500,959400
2020-11-02,9650,9925,9625,9750,9102800,62000,15600,5089700,6490200
2020-11-03,9825,9825,9725,9725,4004300,219300,139600,2723800,1995400
2020-11-04,9750,9825,9750,9775,2680800,325900,25100,1339600,1915300
2020-11-05,9850,9900,9800,9900,5042500,11100,154500,3134400,3052400
2020-11-06,9900,9950,9800,9875,10391600,124600,208100,6714200,4212100
2020-11-09,9900,9950,9750,9750,9146900,1036800,44100,4970900,1235600
2020-11-10,9775,9850,9650,9675,21280100,1374600,56900,10395000,3965100
2020-11-11,9775,9775,9600,9600,20988000,2901700,3400,10322700,4032300
2020-11-12,9675,9800,9675,9775,10317600,212500,1547400,3554200,5295600
2020-11-13,9775,9775,9675,9700,7350000,702800,198500,2743200,1414100
2020-11-16,9775,9800,9700,9750,7054800,149400,69500,2631000,2552800
2020-11-17,9800,10475,9800,10250,24735800,251100,93300,2698700,10093800
2020-11-18,10250,10475,10250,10275,10675000,76600,36600,3560900,4663300
2020-11-19,10275,10400,10150,10350,7159300,1600,253600,2864000,1711600
2020-11-20,10400,10400,10100,10100,10424600,195400,49500,7751100,2230000
2020-11-23,10150,10250,10125,10200,5293500,105600,114300,2741600,2883500
2020-11-24,10225,10250,10100,10125,8640800,135600,3000,5346400,2063900
2020-11-25,10125,10175,10000,10000,12555600,756300,41200,7761400,771500
2020-11-26,10000,10150,9925,10125,13527800,596600,35500,5650900,1158200
2020-11-27,10150,10600,10075,10600,28037600,100700,863500,6911100,17132100
2020-11-30,10600,10625,9900,9900,64378700,1358600,158000,32433400,12392300
2020-12-01,10000,10150,9950,10100,20983400,363400,94400,11758700,7809900
2020-12-02,10175,10200,10025,10175,14997900,33500,2544500,8902600,7632000
2020-12-03,10200,10225,10025,10025,15979900,1442300,97500,10627200,5413300
2020-12-04,10025,10025,9950,9950,16025500,1091900,438700,9863000,4893500
2020-12-07,9975,10025,9950,9950,14777600,2211200,8500,6920600,344700
2020-12-08,9950,9975,9750,9800,37259300,260100,64500,26905600,1533200
2020-12-10,9875,9950,9725,9950,27446400,500,853300,19354700,8134000
2020-12-11,9950,9975,9800,9825,15130000,861200,176700,8399500,791800
2020-12-14,9825,9875,9800,9825,7997300,940800,78300,4428600,1041000
2020-12-15,9825,9850,9700,9700,17300900,2497400,20500,12065900,3401300
2020-12-16,9725,9800,9700,9775,16458300,1070200,384200,10380800,5039400
2020-12-17,9800,9850,9725,9725,12290800,2747700,18600,4262700,1795500
2020-12-18,9750,9775,9675,9700,15122100,219000,58000,10096200,2388200
2020-12-21,9700,9825,9650,9775,10927500,227400,792400,4045900,1513300
2020-12-22,9825,9825,9600,9600,15824100,2105800,179200,7520100,339700
2020-12-23,9600,9675,9450,9525,11933300,2900,85400,5375100,270100
2020-12-28,9525,9550,9450,9475,10841700,5100,293900,5428600,770200
2020-12-29,9500,9575,9275,9300,18237100,454500,49200,6525500,1570900
2020-12-30,9300,9575,9300,9575,16093100,400,1493400,6119700,1813600
2021-01-04,9600,9600,9400,9575,6040400,64800,228100,908800,1090000
2021-01-05,9525,9575,9450,9450,10086200,168700,15700,3197400,3260800
2021-01-06,9450,9550,9375,9425,10369600,29100,2100,2475900,3262900
2021-01-07,9425,9600,9400,9500,8826900,6500,289500,1851800,5177200
2021-01-08,9550,9575,9450,9525,11195000,28100,82600,4124600,3223200
2021-01-11,9525,9600,9500,9525,5309300,18700,137700,422300,1066200
2021-01-12,9525,9550,9425,9425,6644300,329300,35500,3469700,526100
2021-01-13,9425,9450,9325,9325,11366200,580400,43200,6312200,679500
2021-01-14,9350,9475,9325,9350,6211400,444100,14000,1496200,2230800
2021-01-15,9350,9425,9325,9375,6773600,165600,44000,3247400,2519200
2021-01-18,9375,9650,9375,9625,15779400,472500,46600,7188100,2944500
2021-01-19,9700,9900,9625,9750,34368300,89000,215600,10775600,2846000
2021-01-20,9750,9825,9600,9675,14452800,151700,30500,5344500,742800
2021-01-21,9700,9750,9575,9575,7065100,116300,27000,3781100,1666000
2021-01-22,9575,9600,9400,9475,5631500,234600,222600,1944000,1769900
2021-01-25,9450,9575,9325,9500,8009500,31200,323500,3378200,750900
2021-01-26,9575,9700,9400,9500,13587300,61600,178200,5878600,4081900
2021-01-27,9500,9650,9400,9500,9466000,103800,42200,4726600,2802700
2021-01-28,9500,9500,9350,9350,8804700,146500,213000,4194700,1005400
2021-01-29,9350,9400,9000,9100,14066800,537500,500,7064000,2942900
2021-02-01,9000,9300,9000,9225,6846000,136900,31400,1931500,1713300
2021-02-02,9250,9575,9225,9500,12534000,17300,273600,6006600,3269800
2021-02-03,9525,9550,9400,9425,8510200,116600,35900,5488300,2659100
2021-02-04,9425,9475,9225,9325,6585300,16700,22100,3847300,1484800
2021-02-05,9325,9350,9175,9225,7215800,220800,179900,3971600,1258100
2021-02-08,9225,9275,9100,9100,11335300,2520200,75200,5377100,2323600
2021-02-09,9150,9200,8800,8800,35900200,2261500,900,32297100,4041700
2021-02-10,8850,9075,8850,9000,19472200,577900,83800,8154600,4106500
2021-02-11,9000,9050,8950,8975,4249400,645300,50600,2064100,273400
2021-02-15,9000,9025,8950,8975,4050100,411400,4100,1312200,619800
2021-02-16,9000,9025,8800,8825,14656600,1424000,42400,11349600,1209600
2021-02-17,8825,8900,8800,8825,5044600,136400,258400,1862100,934100
2021-02-18,8900,8925,8750,8750,10242500,642100,31800,4922100,814300
2021-02-19,8750,8800,8550,8600,16657400,977700,83200,13264700,2619600
2021-02-22,8725,8750,8625,8625,6220800,209200,1400,2084900,1676500
2021-02-23,8625,8625,8550,8550,11933200,729000,11000,5783700,2259900
2021-02-24,8550,8725,8500,8650,17672400,115800,204900,10115100,4135500
2021-02-25,8700,8750,8575,8575,7989700,194000,1400,6346500,2544000
2021-02-26,8550,8650,8500,8575,11519000,34000,50100,6427300,4292900
2021-03-01,8600,8650,8575,8600,4982200,22400,108600,2439400,1694600
2021-03-02,8600,8900,8600,8700,13965700,129300,677500,8190600,5203900
2021-03-03,8700,8750,8650,8725,9225100,273200,753700,5918500,5042200
2021-03-04,8775,8775,8600,8600,7279700,706900,110700,5342600,1097800
2021-03-05,8600,8600,8500,8500,12683100,763700,241800,9127400,1217000
2021-03-08,8500,8550,8325,8375,12971400,182600,70900,5928700,2191400
2021-03-09,8375,8425,8300,8325,8629600,349500,40600,4683600,2333200
2021-03-10,8325,8500,8325,8375,7208800,85200,26300,5482900,4153100
2021-03-12,8400,8475,8375,8375,6857000,89700,66900,4619000,1340700
2021-03-15,8475,8675,8450,8500,9366100,324400,400,3547700,4009200
2021-03-16,8575,8625,8525,8600,4733700,40800,79600,2137500,2511100
2021-03-17,8650,8650,8550,8625,6268400,744800,236600,2704900,4731800
2021-03-18,8675,8725,8650,8700,8262600,373700,241100,4018300,6950800
2021-03-19,8700,8875,8625,8825,15236900,12300,86200,6048000,9598000
2021-03-22,8850,8900,8800,8825,7289500,646500,154800,2861800,2670000
2021-03-23,9100,9275,9100,9200,30860800,227700,441100,8063100,4637600
2021-03-24,9200,9275,9050,9250,12586500,57000,190300,2826000,5451200
2021-03-25,9200,9225,8875,8950,11930600,1018200,109500,7607800,1524900
2021-03-26,9050,9100,8975,9100,7860900,27200,678500,3865700,4187200
2021-03-29,9100,9225,9050,9225,5927500,1600,625900,1247300,2747000
2021-03-30,9200,9225,9025,9075,6974500,135100,13900,2178600,4108400
2021-03-31,9075,9200,8800,9200,11218500,11100,1342700,4047200,5167700
2021-04-01,9075,9150,8925,8950,8292600,411000,1000,6092600,2920400
2021-04-05,9000,9050,8925,8925,1842800,3800,19500,198700,480400
2021-04-06,8925,8950,8800,8825,4493200,285200,99200,1797900,1607200
2021-04-07,8850,8975,8850,8900,3186900,19900,17000,543000,1743100
2021-04-08,8900,8950,8800,8800,7579300,151800,172600,1948300,3005100
2021-04-09,8800,8900,8800,8875,2731400,5000,101200,749700,1079600
2021-04-12,8900,8925,8650,8650,5958000,73500,14000,1409000,1337400
2021-04-13,8650,8725,8550,8625,2735700,148000,335100,980300,556000
2021-04-14,8700,8750,8675,8750,2798800,40500,75300,1206800,298100
2021-04-15,8750,8775,8675,8750,2319600,23200,15600,840500,905400
2021-04-16,8750,8950,8750,8950,4801000,9300,256900,885100,2190600
2021-04-19,8975,9000,8900,8950,4496300,176200,800,1195300,1417000
2021-04-20,9000,9000,8850,8900,2117200,284900,349200,1148800,1587400
2021-04-21,8850,8900,8800,8800,2711600,12100,3400,1830900,1349000
2021-04-22,8825,8875,8750,8750,1843600,278900,7200,532100,625200
2021-04-23,8800,8925,8750,8875,3492000,19000,4000,912300,2784300
2021-04-26,8875,8900,8700,8700,4114300,1072500,14600,2446500,1655000
2021-04-27,8700,8725,8550,8600,7502700,203000,200000,4442200,2280200
2021-04-28,8600,8675,8500,8575,5144400,34300,296700,1705000,2169700
2021-04-29,8600,8675,8575,8625,2352400,40700,196600,1191600,1090500
2021-04-30,8650,8700,8575,8700,3825600,1700,136700,2140200,2395500
2021-05-03,8700,8700,8550,8550,3563800,242800,33900,797000,997300
2021-05-04,8550,8575,8450,8525,6310100,9300,219900,705400,2008500
2021-05-05,8525,8600,8500,8525,2506600,122600,386700,284200,1256800
2021-05-06,8550,8600,8400,8500,6187000,207700,116100,2375300,2141900
2021-05-07,8500,8525,8425,8450,2904100,382100,114300,1674500,1125000
2021-05-10,8450,8600,8425,8600,3839900,900,35000,1319200,1736500
2021-05-11,8600,8600,8500,8525,2161700,155600,38200,830000,446700
2021-05-17,8550,8575,8200,8250,9477500,353200,23900,2047600,2202500
2021-05-18,8250,8400,8250,8300,3770500,87000,10400,697100,1077400
2021-05-19,8300,8350,8250,8275,4186400,380200,1900,1438800,713300
2021-05-20,8300,8450,8275,8375,4715400,62700,14900,2840500,1905400
2021-05-21,8400,8425,8300,8325,2032000,38900,29100,1203100,892800
2021-05-24,8350,8350,8200,8200,3906400,507900,100,1778500,915200
2021-05-25,8200,8225,8100,8175,8978000,94600,110700,3945700,2419100
2021-05-27,8200,8275,8150,8275,11260600,87200,21400,8204100,8716100
2021-05-28,8275,8300,8050,8125,7763900,75200,18900,3044500,1727600
2021-05-31,8150,8225,8075,8200,4574100,264500,48900,917200,751300
2021-06-02,8250,8375,8200,8225,5611200,160300,12400,1395900,1585400
2021-06-03,8250,8700,8250,8700,10251900,1700,519000,964000,6583900
2021-06-04,8675,8675,8425,8450,9862700,324000,4200,2504900,4159000
2021-06-07,8500,8525,8325,8350,3596700,144200,1551300,1391700,1268100
2021-06-08,8350,8375,8125,8175,8321100,66800,22100,1227500,2126900
2021-06-09,8175,8250,8125,8150,4260000,255300,16400,1015900,892700
2021-06-10,8175,8225,8150,8150,2264700,638400,11300,456300,562600
2021-06-11,8175,8225,8150,8175,2528900,886700,982500,569300,519000
2021-06-14,8175,8250,8150,8150,2865900,295700,209400,650000,632700
2021-06-15,8175,8200,8125,8150,4067700,31300,9600,1584500,1941300
2021-06-16,8175,8325,8150,8175,4552800,52000,35300,695200,2198900
2021-06-17,8175,8250,8125,8125,4122100,256600,29800,1543300,1260600
2021-06-18,8125,8150,7750,7750,22478200,420000,39400,12906700,7383900
2021-06-21,7725,8000,7625,7925,8643800,166500,254800,1275000,1993400
2021-06-22,7975,8150,7950,8050,4253300,262200,4500,1121900,2006100
2021-06-23,8150,8150,7950,7975,3698700,577000,72400,709800,2039000
2021-06-24,8000,8125,7875,8025,5529100,6600,700,2850200,3324000
2021-06-25,8025,8100,8000,8025,3121500,197400,11100,1172200,2145900
2021-06-28,8025,8100,7900,7975,3796900,76900,35100,1448600,2463900
2021-06-29,8050,8300,8000,8250,9487400,40900,273400,2697900,5530400
2021-06-30,8250,8350,8150,8150,5574700,900800,11600,3349700,2529000
2021-07-01,8425,8700,8350,8500,17723600,44800,80000,4569600,7562100
2021-07-02,8500,8575,8350,8425,10481800,286700,21200,7841700,4054600
2021-07-05,8425,8425,8200,8225,3802800,209400,12700,1613300,2074900
2021-07-06,8275,8400,8225,8400,2930700,1800,10000,876000,2016300
2021-07-07,8350,8500,8325,8450,4513900,322900,153300,1824500,3267600
2021-07-08,8475,8550,8425,8475,3402100,294200,285500,1578900,2801900
2021-07-09,8400,8600,8375,8550,6327200,154200,72900,1803400,3497000
2021-07-12,8550,8900,8500,8825,12916200,190800,66300,1685400,6571700
2021-07-13,8825,9025,8725,8950,16894100,22400,527800,4761400,10158700
2021-07-14,8950,8950,8600,8700,7941000,62700,37700,2236800,3541800
2021-07-15,8675,8800,8600,8675,2707700,69600,63300,801300,1071200
2021-07-16,8675,8725,8450,8575,5375000,100,108000,1039300,2177100
2021-07-19,8575,8575,8425,8500,3177400,42400,73000,325500,729600
2021-07-21,8425,8625,8425,8500,4519000,32000,400,1199600,1491200
2021-07-22,8575,8850,8525,8825,4700400,3900,1480600,1303100,1172900
2021-07-23,8825,8825,8550,8650,4113700,265200,399900,1513700,1020600
2021-07-26,8700,8800,8600,8725,3926200,28600,159000,1734400,1956600
2021-07-27,8750,8775,8450,8500,3332900,32100,300,1287800,825300
2021-07-28,8500,8550,8400,8500,2409400,500,685400,650400,1120800
2021-07-29,8500,8500,8350,8350,4082900,42200,3100,1954800,2010100
2021-07-30,8325,8350,8125,8125,7765100,232700,100100,4996900,3895600
2021-08-02,8125,8250,8075,8125,5251600,205200,6600,1290000,2017400
2021-08-03,8150,8300,8125,8225,3370400,12800,37300,867500,1123600
2021-08-04,8250,8275,8150,8175,2039900,88000,200,600300,623800
2021-08-05,8175,8200,8125,8150,4600500,53000,104800,1459700,1403800
2021-08-06,8175,8325,8150,8275,2308400,277200,50400,310000,1126700
2021-08-09,8325,8350,8100,8150,2627400,124400,3300,601100,583800
2021-08-10,8200,8200,7950,8050,6585900,68600,21300,727700,954000
2021-08-12,8125,8225,8050,8075,3115600,77200,20100,703300,1582500
2021-08-13,8075,8250,8075,8200,2441900,7700,64000,247200,595000
2021-08-16,8200,8250,8150,8250,1827100,3200,2800,227500,860500
2021-08-18,8250,8375,8250,8350,4277300,41700,54500,1482900,2979000
2021-08-19,8350,8375,8150,8150,4775800,468200,29300,689300,2489300
2021-08-20,8150,8200,8100,8150,2045300,89300,283900,484000,712400
2021-08-23,8250,8250,8175,8225,1949700,100,306300,394500,1367800
2021-08-24,8225,8275,8125,8200,5218600,500,28400,532900,3886500
2021-08-25,8300,8300,8075,8225,7193700,11800,134900,3421400,4083700
2021-08-26,8225,8250,8125,8225,3990200,17000,234500,1841200,2841100
2021-08-27,8225,8300,8125,8300,7356500,27000,109800,2345400,5898500
2021-08-30,8350,8650,8325,8600,11729900,4800,146700,2714900,9102600
2021-08-31,8600,8625,8425,8425,5271700,696600,500,3326400,3720800
2021-09-01,8500,8500,8325,8400,3241900,117700,11000,1361300,1998100
2021-09-02,8425,8450,8325,8450,1920100,70000,36000,910500,671300
2021-09-03,8450,8500,8425,8475,3556700,7400,83900,2043200,2729500
2021-09-06,8500,8550,8500,8525,4167800,1733800,346800,838700,2629800
2021-09-07,8325,8425,8325,8425,2986500,11800,85400,623500,1703200
2021-09-08,8450,8450,8350,8425,6423000,103000,146800,2976800,5802000
2021-09-09,8425,8525,8375,8525,3731500,600,35400,327600,3054600
2021-09-10,8525,8525,8450,8500,1793900,900,315200,579700,1400300
2021-09-13,8400,8475,8375,8425,2351900,48700,85000,778600,1686400
2021-09-14,8425,8475,8400,8450,1167000,6300,6100,428100,860900
2021-09-15,8450,8450,8350,8375,5544500,16900,107100,499100,4182400
2021-09-16,8375,8400,8175,8225,6857300,82200,13400,106700,3939500
2021-09-17,8225,8225,8150,8150,4816000,493300,100,2698500,3315300
2021-09-20,8250,8250,8075,8125,4134700,142400,35500,1465100,2328100
2021-09-21,8100,8375,8100,8300,3757800,6000,1400,1396000,2162500
2021-09-22,8300,8325,8200,8200,1639100,146500,500,518200,384400
2021-09-23,8275,8300,8200,8250,1829100,114300,18100,1210200,1251000
2021-09-24,8250,8300,8175,8300,2634400,100,29700,884500,1390900
2021-09-27,8300,8350,8200,8350,5104700,200,6700,1842500,4431700
2021-09-28,8350,8350,8175,8225,4369400,75600,5200,1662500,2962300
2021-09-29,8225,8225,8150,8225,2750800,9400,77100,676200,1677100
2021-09-30,8225,8400,8225,8350,5656600,400,92800,815000,3825600
2021-10-01,8350,8400,8225,8325,4065700,200,141600,349100,954800
2021-10-04,8375,8650,8350,8650,11058600,13100,138200,1361700,9110800
2021-10-05,8650,8850,8600,8825,13184600,172900,324800,1255900,4951000
2021-10-06,8825,8900,8700,8850,9047000,721600,22100,3462100,3991300
2021-10-07,8850,9000,8800,8850,9890400,37300,15000,1430900,4579200
2021-10-08,8850,8925,8775,8900,5016500,23600,13500,901200,3316200
2021-10-11,8900,8925,8800,8850,4998400,419800,219100,1165700,3390500
2021-10-12,8875,8900,8800,8875,7922600,1760400,212500,2124500,5892600
2021-10-13,8875,9000,8800,8950,9413800,1087000,40000,2526500,6154300
2021-10-14,9000,9325,8975,9325,19813500,4500,232300,3568500,6748000
2021-10-15,9350,9425,9100,9275,10441700,49900,13300,3684100,1933100
2021-10-18,9300,9350,9200,9300,7172800,268200,166800,1714400,2836400
2021-10-19,9300,9350,9225,9300,5926900,400,1268300,1883700,3252500
2021-10-21,9350,9350,9100,9225,8833800,400,37000,3065600,3411900
2021-10-22,9225,9225,9025,9100,8038500,855800,90100,2596900,4789400
2021-10-25,9100,9150,9025,9100,5603700,1060400,27700,2110400,4288700
2021-10-26,9125,9200,9075,9100,6724600,5113300,57400,2025400,5982600
2021-10-27,9150,9175,8800,8850,7857600,50700,1656400,2352000,1812400
2021-10-28,8825,8850,8675,8800,7670900,82400,72200,2351000,3620800
2021-10-29,8800,8925,8750,8800,7541300,32300,10700,4229200,3936700
2021-11-01,8800,8875,8700,8800,6520400,625700,17100,2820200,5023800
2021-11-02,8800,8875,8775,8850,3320900,1162400,47000,1315400,2341700
2021-11-03,8850,8850,8700,8775,6778900,54700,180300,2159300,4959600
2021-11-04,8775,8875,8775,8800,2796400,1095700,33000,1034800,1434900
2021-11-05,8800,8850,8750,8800,5357200,405000,9500,2476600,4354900
2021-11-08,8825,8900,8800,8900,2606200,2200,103900,268500,1270300
2021-11-09,8925,8975,8875,8925,2936800,5000,31200,1072700,1232900
2021-11-10,8925,8950,8825,8900,2206900,4900,72500,1725900,902600
2021-11-11,8900,8925,8800,8850,1269200,191300,162500,404700,107000
2021-11-12,8900,8950,8850,8950,1767300,4100,67500,631500,988100
