Trading Date,Open,High,Low,Close,Volume,Bid Volume,Offer Volume,Foreign Sell,Foreign Buy
2020-08-11,2980,3000,2930,2930,175693000,5363500,156300,119445700,19027800
2020-08-12,2930,2960,2920,2950,110934800,3124500,2124800,61556400,22195200
2020-08-13,2950,3020,2950,3010,160906600,655500,5481400,49574800,55824300
2020-08-14,3020,3040,3000,3030,93007500,1786800,1552000,31451700,33183400
2020-08-18,3030,3060,3000,3050,139358500,381400,4612900,78652500,51119500
2020-08-19,3050,3050,3000,3000,103980600,9604400,461100,69745600,14409400
2020-08-24,3010,3020,2990,3000,76713900,5054000,1457600,55620700,28556800
2020-08-25,3010,3010,2980,2980,100013600,10821600,844200,70723500,32493700
2020-08-26,2980,3050,2980,3020,122465300,2639000,1676500,50817400,35110500
2020-08-27,3020,3040,2970,2990,102787800,2893600,3499100,87531100,23998700
2020-08-28,2990,2990,2940,2960,160569500,5914400,17985700,112612300,9711900
2020-08-31,2960,2980,2860,2860,204261100,10027100,400,128252500,44271800
2020-09-01,2900,2910,2860,2900,90565400,2226300,5179800,50083100,23209700
2020-09-02,2900,2970,2900,2950,107589800,311500,5713200,41288000,39516300
2020-09-03,2950,2960,2880,2900,123106100,2814500,158100,76695400,39873100
2020-09-04,2850,2890,2840,2860,143569100,3493900,399100,72363200,52164000
2020-09-07,2870,2910,2870,2900,62206600,1216500,4712100,18769300,19100100
2020-09-08,2890,2900,2860,2860,80068200,1141300,1717000,56932800,12259400
2020-09-09,2850,2860,2800,2800,108397400,11065900,919100,56652000,27147700
2020-09-10,2800,2800,2620,2700,287496300,549200,10300,128525200,133773000
2020-09-11,2670,2840,2650,2810,197756800,734800,3809900,81890300,53020900
2020-09-14,2830,2890,2820,2890,127562700,289200,4024500,58895900,65202700
2020-09-15,2890,2900,2810,2830,106215900,4715500,572700,69403000,51201200
2020-09-16,2810,2830,2770,2790,68113400,2675900,6730400,45608400,25794800
2020-09-17,2810,2850,2780,2820,97257400,2701700,2439900,45845300,66616600
2020-09-18,2850,2890,2840,2890,162116700,387800,122500,94684500,115558600
2020-09-21,2890,2910,2800,2810,100305100,746800,275600,60878800,51693500
2020-09-22,2790,2810,2750,2780,75891600,726900,700,41835100,36877000
2020-09-23,2770,2810,2740,2800,85953300,500100,6346100,49164000,57311900
2020-09-24,2750,2760,2710,2730,74516800,516300,854200,41319400,15730900
2020-09-25,2720,2740,2670,2690,180968900,4646900,1151700,139330100,48997300
2020-09-28,2710,2730,2660,2660,89256700,4934100,725300,57985400,23316300
2020-09-29,2690,2690,2630,2630,155853900,1498000,415700,98448200,62123600
2020-09-30,2630,2650,2540,2560,235611600,6563900,1000,162390500,72368800
2020-10-01,2600,2760,2600,2750,225006000,198100,1643900,51717200,100201700
2020-10-02,2750,2750,2650,2680,140161900,1525900,1024700,49331000,41558000
2020-10-05,2690,2710,2640,2650,124720200,284700,221000,91096000,59883000
2020-10-06,2680,2700,2620,2650,148977400,4466800,1801800,109075400,73331800
2020-10-07,2650,2670,2620,2660,110186000,2876600,4116300,83364400,82184900
2020-10-08,2670,2720,2650,2700,154587800,3067700,5810000,86433300,70162300
2020-10-09,2710,2750,2700,2730,109122300,1570100,3611400,50054300,51896400
2020-10-12,2750,2760,2710,2730,77479100,468100,841400,38215700,34976200
2020-10-13,2730,2740,2680,2730,97205500,2066100,704800,43076900,32617400
2020-10-14,2730,2830,2710,2810,183236500,2936800,5410900,55611700,58073200
2020-10-15,2800,2850,2760,2780,138462900,2341200,78900,60574600,75480000
2020-10-16,2780,2780,2720,2750,135175000,1088600,955300,109988100,58064600
2020-10-19,2800,2810,2710,2710,187840500,940500,112300,142934600,38906100
2020-10-20,2710,2740,2670,2670,168211100,2138600,211700,114035600,61045600
2020-10-21,2680,2710,2670,2680,142146300,1028300,254100,96908200,64299400
2020-10-22,2670,2720,2650,2700,257179400,3181100,7450500,220555900,187660700
2020-10-23,2710,2720,2630,2630,166356000,26955500,727000,119554300,25851900
2020-10-26,2630,2680,2630,2650,97523200,178800,2090100,59590400,39666000
2020-10-27,2640,2690,2620,2620,146366600,6937700,325000,89770200,33728000
2020-11-02,2590,2620,2550,2560,391510600,16128600,3515500,300226200,139006000
2020-11-03,2570,2590,2540,2580,188874000,9633800,2301600,131883700,55286500
2020-11-04,2600,2640,2580,2580,150678200,567400,2062700,32338600,35559700
2020-11-05,2630,2810,2620,2770,369260400,2766900,3458500,43642100,98085400
2020-11-06,2800,2840,2750,2830,243865800,5578100,2064300,39776700,71503700
2020-11-09,2860,2900,2840,2880,208192700,435500,3579200,45204200,59317800
2020-11-10,2950,2950,2860,2860,195337300,7896700,505300,83700500,62100600
2020-11-11,2900,3100,2880,3080,480530200,236600,2442200,62178300,245729000
2020-11-12,3080,3080,3010,3040,169609900,1666900,3674900,37644700,70450700
2020-11-13,3010,3010,2950,2990,186708800,220000,3343300,83469900,46070900
2020-11-16,3040,3100,3020,3070,206145500,637900,1393400,65945100,96164400
2020-11-17,3100,3270,3100,3220,527501800,243800,2231400,71337000,250492300
2020-11-18,3200,3250,3160,3180,239122600,1028900,2729400,93856600,109656900
2020-11-19,3150,3220,3140,3170,185558800,1941000,1289700,67733800,69969000
2020-11-20,3190,3270,3180,3220,211892500,1414300,1639200,71120700,84088900
2020-11-23,3230,3340,3220,3320,260752200,532000,4424300,73403000,107626400
2020-11-24,3350,3380,3330,3350,207503900,4622500,2072700,79380400,106809700
2020-11-25,3370,3390,3280,3280,253156200,3008300,319900,104081200,115344300
2020-11-26,3280,3480,3280,3470,374185400,14447200,5960000,62374300,252828800
2020-11-27,3480,3500,3420,3460,163651600,940600,1549100,59629900,77244900
2020-11-30,3460,3470,3220,3230,624142600,8504000,280100,389760500,226615600
2020-12-01,3230,3320,3160,3240,277929200,5050200,1103800,127685800,60264200
2020-12-02,3270,3330,3240,3330,187276600,2711200,2793900,77874100,85596200
2020-12-03,3330,3360,3280,3300,121434200,1325700,1986200,46007900,39395100
2020-12-04,3270,3280,3210,3250,170418900,1853600,3875000,83270900,44589700
2020-12-07,3280,3330,3260,3330,175436900,1087200,4988000,59130100,39548300
2020-12-08,3350,3350,3290,3300,113775100,3442500,1152800,35738400,27972400
2020-12-10,3270,3290,3250,3260,229380200,3981900,832300,135946000,94359400
2020-12-11,3270,3330,3250,3280,154365400,11703900,580900,87854400,79785100
2020-12-14,3300,3340,3250,3320,281474900,1107700,4039000,157712100,94432100
2020-12-15,3320,3490,3290,3450,410175700,5495000,4939800,66741200,100434200
2020-12-16,3500,3640,3500,3610,455088400,8589300,5023800,78585400,117905800
2020-12-17,3610,3620,3520,3540,249797800,11701900,1604300,81340900,46089800
2020-12-18,3500,3540,3500,3510,187856600,87700,2895300,97255800,52911700
2020-12-21,3530,3610,3510,3520,267970200,493700,2582100,52011700,52816300
2020-12-22,3500,3540,3340,3360,311860000,2460200,1920000,64324600,52235700
2020-12-23,3350,3420,3240,3320,240067600,1747900,261500,48761600,37423800
2020-12-28,3370,3460,3280,3430,178138100,780600,290500,25144600,27876600
2020-12-29,3500,3530,3400,3420,184525500,452500,1203800,22886600,36920900
2020-12-30,3420,3420,3310,3310,150844500,102700,777000,21072300,34724100
2021-01-04,3320,3500,3310,3490,165339800,396400,4505500,38644900,55600300
2021-01-05,3480,3480,3420,3470,157800700,220800,1926600,55632600,74817100
2021-01-06,3470,3490,3330,3370,177877900,3339900,8011800,62043100,57381000
2021-01-07,3390,3450,3380,3390,140221900,2887000,553100,39709200,56288900
2021-01-08,3450,3620,3440,3570,492643700,1802800,3176600,63642700,215487500
2021-01-11,3590,3640,3570,3600,271231200,1824900,13955800,55349000,139021100
2021-01-12,3600,3620,3500,3510,189779500,7312800,17033600,60638600,38919300
2021-01-13,3550,3550,3460,3480,162329300,2669100,1342200,36401500,56149500
2021-01-14,3480,3590,3470,3500,187448400,676300,876400,59571900,76644200
2021-01-15,3510,3540,3450,3480,133304300,511600,139900,49725200,51519900
2021-01-18,3480,3520,3430,3450,138913100,347600,1342900,33647500,31535000
2021-01-19,3470,3490,3370,3410,144100700,1250500,283700,39624900,41804100
2021-01-20,3420,3480,3380,3470,116098100,336200,1603700,42929100,40629300
2021-01-21,3500,3520,3460,3480,81801900,356100,2340400,29236100,46642700
2021-01-22,3420,3440,3360,3390,165024200,987600,172800,82660500,50484100
2021-01-25,3370,3410,3310,3370,118131800,72700,596700,54071900,50413000
2021-01-26,3360,3390,3260,3260,111414500,3830900,667500,40894900,32220600
2021-01-27,3340,3380,3260,3380,159144700,143900,2895600,43209000,83991400
2021-01-28,3280,3330,3230,3240,142648800,1688000,2333700,52595200,37754100
2021-01-29,3290,3290,3110,3110,191915100,9971800,8200,96985200,82363400
2021-02-01,3130,3250,3040,3230,133929600,770800,5063000,42371100,62925100
2021-02-02,3300,3330,3250,3270,114734600,676900,5231700,39601300,62983400
2021-02-03,3250,3330,3220,3240,86433900,3033700,1000000,40249200,48377200
2021-02-04,3270,3330,3260,3290,80319500,1153600,1287900,20942200,62781800
2021-02-05,3320,3320,3270,3290,52630500,1234000,147200,24987000,20121900
2021-02-08,3300,3370,3270,3280,96635600,2763300,115700,36979500,43467800
2021-02-09,3250,3300,3180,3200,157479200,891700,241000,89649100,56771900
2021-02-10,3180,3220,3160,3190,125221400,620500,1112800,78459600,79052400
2021-02-11,3220,3230,3170,3190,79940700,1197200,778800,17438600,29459800
2021-02-15,3200,3260,3200,3220,88883300,553200,79500,48254000,49834600
2021-02-16,3200,3250,3190,3210,82026300,24000,259800,43265700,45023700
2021-02-17,3220,3250,3140,3150,121105300,2233600,708800,57789700,60267000
2021-02-18,3190,3270,3180,3180,151200300,2181200,8500,43973400,88534600
2021-02-19,3180,3220,3170,3210,63214600,63900,1066500,30980300,45474600
2021-02-22,3210,3240,3170,3170,100425500,2357900,129600,62697100,61882100
2021-02-23,3200,3480,3200,3470,354966200,259400,573600,28408600,209256400
2021-02-24,3490,3550,3460,3480,303017100,4747800,3817900,77244500,165321100
2021-02-25,3510,3570,3450,3490,226833000,89800,224600,114666000,174883900
2021-02-26,3450,3510,3410,3490,230007700,82500,2244100,101925800,185364000
2021-03-01,3490,3510,3470,3490,91513500,587100,5734500,55731100,51273000
2021-03-02,3490,3500,3440,3460,169061400,189300,3829500,124691500,141309900
2021-03-03,3480,3480,3420,3440,82610700,297200,207400,48583000,68194600
2021-03-04,3420,3430,3350,3360,142322100,187100,170100,95772400,88940300
2021-03-05,3340,3370,3320,3320,128546000,1532900,24200,93291200,92177100
2021-03-08,3360,3400,3330,3340,80094900,290900,111400,44400100,45325100
2021-03-09,3370,3390,3280,3290,110090800,1639200,130300,81173300,71219800
2021-03-10,3340,3420,3310,3400,91631900,397200,931600,38172900,42620300
2021-03-12,3440,3480,3430,3450,100195200,141100,163200,49934200,64252300
2021-03-15,3440,3450,3380,3380,50077300,1443700,100,28386300,28456400
2021-03-16,3400,3410,3360,3360,60111200,454100,95000,39791200,33561400
2021-03-17,3410,3430,3370,3390,61701400,72100,867600,33332600,46919200
2021-03-18,3450,3480,3430,3450,101896400,216800,2943900,44163400,53569500
2021-03-19,3410,3440,3380,3440,140000000,200,3003100,118074700,107942400
2021-03-22,3440,3440,3380,3380,53870300,7643800,39200,27204200,29737400
2021-03-23,3390,3420,3350,3360,55323200,3304800,807200,30524900,22235100
2021-03-24,3320,3390,3320,3370,67173200,303700,1229600,24044600,51893100
2021-03-25,3400,3430,3380,3410,107607200,461000,3707200,44595900,70190000
2021-03-26,3410,3500,3390,3490,106810400,156300,5662700,31910200,82041400
2021-03-29,3470,3490,3400,3410,72214100,366700,114700,39700800,46714500
2021-03-30,3420,3430,3360,3380,66491800,750300,152800,35905100,33156100
2021-03-31,3380,3420,3330,3420,134671900,506100,1782500,83136700,88589800
2021-04-01,3390,3440,3380,3390,73332000,872000,6278900,51348000,47991700
2021-04-05,3430,3430,3370,3380,36029200,232700,30600,14961700,20164300
2021-04-06,3400,3410,3370,3370,40566400,4670800,219400,29625800,25297000
2021-04-07,3410,3430,3380,3400,84754300,79300,605900,64684300,48531700
2021-04-08,3380,3400,3380,3390,59079700,1342900,6000400,41775600,46587900
2021-04-09,3390,3390,3360,3360,56861400,595200,53600,36927700,22364900
2021-04-12,3340,3390,3300,3310,79003200,3365000,138000,50676400,51211700
2021-04-13,3340,3340,3300,3330,51300200,893500,786800,34358300,38759200
2021-04-14,3360,3360,3320,3340,52587500,2598300,4501200,35176300,31030600
2021-04-15,3340,3360,3320,3360,65669100,1002000,14815600,48009100,54359000
2021-04-16,3370,3370,3320,3360,52517800,80500,2601800,30958400,38035300
2021-04-19,3330,3360,3330,3340,44899700,674800,2055200,24518400,31651600
2021-04-20,3330,3350,3300,3320,55700100,1177700,315900,29872600,40488300
2021-04-21,3290,3330,3280,3280,47167800,2421900,1827000,37709300,24333500
2021-04-22,3290,3340,3290,3330,54970000,752000,760000,24727500,45249200
2021-04-23,3330,3330,3290,3310,39798400,836800,942200,25464400,24337100
2021-04-26,3280,3300,3250,3250,55076200,199500,50200,30652400,19470000
2021-04-27,3240,3250,3140,3160,166985400,2180800,12412800,93529500,44869100
2021-04-28,3160,3170,3130,3140,91596300,2582500,825200,69818600,45398100
2021-04-29,3150,3210,3140,3200,111785100,256400,674900,58458700,38695400
2021-04-30,3220,3260,3200,3200,143840800,2761100,1427700,88782900,71447000
2021-05-03,3200,3210,3130,3170,124724400,872100,281300,68215900,78977200
2021-05-04,3180,3210,3170,3210,60180600,1158900,4319700,27556900,47576800
2021-05-05,3210,3210,3180,3200,76480300,1974500,8285300,58831400,64679400
2021-05-06,3200,3200,3150,3190,91955600,2426700,247200,65953900,71090500
2021-05-07,3200,3220,3180,3190,98099900,248500,247400,68502200,81502100
2021-05-10,3190,3200,3160,3170,104121900,1998700,225000,86889100,66530700
2021-05-11,3170,3200,3150,3180,94281900,1210300,62400,66695500,67265400
2021-05-17,3190,3190,3150,3190,114071400,1064900,6118600,86108700,84525000
2021-05-18,3190,3190,3150,3180,77310400,154000,4407600,49213100,54459900
2021-05-19,3150,3220,3150,3160,48958100,1017000,495100,24997400,23821700
2021-05-20,3190,3320,3180,3310,197430900,421300,2255200,82309900,107140400
2021-05-21,3340,3350,3270,3270,104101400,3534400,211000,65724200,57340300
2021-05-24,3290,3330,3220,3260,64347100,91600,1074600,37292700,41275600
2021-05-25,3290,3320,3270,3300,62218300,177700,340500,29156000,42939400
2021-05-27,3350,3400,3330,3380,233551300,16885400,6579700,161975500,207108500
2021-05-28,3380,3400,3260,3270,87439800,6801300,114600,45189600,31519500
2021-05-31,3300,3460,3300,3440,155768200,157200,3388500,41427600,76367400
2021-06-02,3490,3500,3420,3450,108933400,856800,2874900,64802100,60833900
2021-06-03,3420,3490,3420,3490,77627900,100,8303000,39520300,52305300
2021-06-04,3490,3510,3450,3500,70624200,9700,7107500,27144200,45815400
2021-06-07,3540,3570,3500,3550,124440300,51500,7434900,23104400,75683700
2021-06-08,3550,3550,3470,3500,132409400,2893000,439600,42487200,50694100
2021-06-09,3340,3400,3310,3390,112204200,53800,2612100,31994700,57259100
2021-06-10,3350,3500,3340,3480,137713700,177700,1461100,41421100,66455900
2021-06-11,3490,3500,3420,3470,82336600,5966500,1238600,30503600,74208300
2021-06-14,3460,3470,3400,3410,46016500,162200,477600,15467000,32344600
2021-06-15,3410,3440,3380,3440,60528600,1000100,2349100,30264500,48263800
2021-06-16,3380,3430,3380,3410,39149800,467000,388000,13481000,26141300
2021-06-17,3370,3420,3350,3350,50286100,363300,48800,19719200,24797400
2021-06-18,3350,3400,3290,3350,168414300,46800,171700,107814900,125040200
2021-06-21,3280,3340,3260,3300,74248200,2951200,8800,32864500,42158900
2021-06-22,3300,3370,3290,3300,89349200,4203300,100000,58879400,48017800
2021-06-23,3310,3420,3310,3370,81901000,786000,2416900,32317900,50662100
2021-06-24,3330,3360,3240,3250,101334200,1228100,209900,46360100,28947300
2021-06-25,3250,3300,3240,3250,58330700,1926900,348100,24742900,36747100
2021-06-28,3250,3260,3170,3170,66338900,2399700,67900,37779800,38147300
2021-06-29,3190,3260,3150,3160,123411200,3872700,1665200,95207800,72360100
2021-06-30,3150,3180,3130,3150,142204500,733400,232900,106718700,73200500
2021-07-01,3160,3170,3090,3110,143665900,382100,1159800,92644700,64230600
2021-07-02,3110,3130,3060,3070,161855700,5685500,3361600,124152300,62591400
2021-07-05,3070,3090,3010,3040,133815000,1418900,1068100,90956300,40402900
